entname,is_except
8badccfff744e2cc25fc87badbf1bc3a,3
9ac6aababb509353903794800d710372,2
01c5628dd8293d43bd779a80ce4a92ca,2
b29c3616f0e3fea78333bb01d6aa9476,2
d0dbddd69e8e64d5c43e93d418d9bd2e,2
c711744fcaf62a73e983912164ced843,1
b395bbb6438a2a81486b97ecd5747a3a,2
b1ebc7be58ad45b3caa373102774234c,2
a4b80bf1028cafe50b6e76e9dc9c3162,1
de955748f4dcf97b306ad8a8860ebab5,1
69f4cfabf0a5fcfd2b3c7cc18fdc0be8,2
b1bb1028ba88a4b2bd58460f85b0ed27,3
502959baf74c61c4997666a67598e0fb,1
3c07251fb46f94147882200d035856bf,2
5f844aef29d01c6ae2142d549e566958,1
5f9704af5b540e97611ac618ae2dd3bc,2
2dafd64bfa7dd7487eea70ef7e831107,2
571b0854fe5d635eda2468686e3ee0b0,2
347c2e9ccbb55f32e3f1e32ea1896cad,1
dde593a277c77da051acdcee6a4c731c,2
714602c56619360aecfc66c55db606ab,2
4ff1e511d8caeb9ba8d076938f2a8b08,2
12dcd88a3f128d96d94d75bf1ce78b74,3
39878f55896bcc0e9b65ea9a651a1ac1,1
bef5ca91f00326d9dc52cb071a362ad3,1
3c704c9c15f4e25afaabfe60b0a1af04,2
61a09b4073c42d58fea2b043360b0357,2
a94010e4d424ce21146150372e6c6db9,1
89b4f2fdc82c15a5df0f7699732a5115,1
1450011a03e83423de1678b979e6d276,1
6636a7490c3d1e5ed833d34b7e5ee2c5,1
a72c537da85789440a946aaf3ec6b799,1
55f9bf5217a4dbbf41d1bcf45082e941,1
3032de555eec74fe42e40b5df2b68ed6,2
196ee5a423fb1dc71398e9519771ab41,2
acd466da1844a4b366946db620694c71,2
8b7beb18ac25b0b60ae7a74e62cc4530,1
6d2cb30547d996efcc6d5b9a83de7e36,3
555f0019790a261339fb7e7b3aaff17b,1
8196d20ce7a8ded405f71636c1c3bfa2,1
5625a322bb8be36f6d28b604f369227f,3
ab147224784c0c82c7b272f2641d3140,1
5f0a632c9546a7da194aa07aaadbe6d9,3
4a2de917288f22b776c459adfcc69210,3
d94fd016e0bd53f526e23f72b1f46a45,1
83d0aae67f000dbb1fb4071f8b7a5103,2
49cca48abdbd9f713aaa6fef8f1c23a0,4
1d0c143c1467438e7d66d51f475a30af,1
b018b5c854ea3a2fc5c454b987cc85b9,1
b0c5687c29bbc7a147546393b218ed28,2
1b0c33545ff49a731407542204d95f96,1
ac3dd7f93971c79a48abd8cb829cd9ef,1
36bb8b6cca745b24745fd2975dade34f,1
92de31e2dfb906f46380ee7c466b7464,1
90c8932c78500554f3de47825fa7ea4a,1
1ea519dc973921a485645d33ae726ffb,3
7e8f478b8d27f9acc4b58490aa865b71,2
c7c19669d6803778ddb5745d5b3e99d1,1
14a2bffa94eb899d884b0df4306e417b,2
53bca253b2b9f9489d3b7c59215a2018,3
1ee4cbe9d09d17367f1f8c598f614751,3
457271d7317e8c021c15da94b592d713,3
24d788a41131a255b1ee54cac94a8f8c,1
b1cc0767ec783793b250db4630c08f6e,2
c7e2e8f031a23d377885729e14fc60b4,1
6d4b930582d3238a404945e39746f68d,3
f3ccf4311027ef4bbe15d54c2b6d2cc7,1
e84ac40c18b97f488620e6e6f48c74b1,2
18b84460b1a12f81874b12eaeb70d43a,1
86203f71ebd9898b1df2336939d4a15c,2
687c7372f2c257ba28a335f5ad61ab75,1
8cc2208027c59e0f1f042316bba486a1,1
25218fbdb017298b3ff680dd134db47a,1
f8982920b33d53e9d498f2ac90803314,1
d06133051286399ff7cd2370ea23e5c7,1
052a0891b1f409c177658712af80d948,3
f67af42577387057408f70fa069d5254,1
72cdb48036a823ac7b3358c1bd750b16,2
e8dd93370a74217c92364be8b685a9ba,1
d81d905a67286c1de2304cfcdf9e1860,1
0ab6429a86f698cfa0ae009b34cfeb96,2
6df62c1bf8e7084425fca4dd3f973962,1
e8448d0941c4e54b4e1a703fbb152782,2
0bcfe68ac5289f603f1ff2c0dcf3e3f4,1
d4f74751d4015ad1a410723efa395e9c,2
e600bb54e368e0940472b3cbbdb5e834,1
711f8b5cb011528c82427b53f75ac424,1
cd062a4d56ff2361ad6347e87d99ac4b,1
9c23474f7afba8cfc6984947b0244350,1
93413e2a343dd0cc6ba7f985c527ade0,5
0a4f8b6e35c92689a8b4871d5012ed0a,2
b08e555af8279cbf24ca79b031980f57,5
101d3ee65ad7dbad77fc9ab903098113,3
fd882025175b678858a9ed192b6f83a8,2
017251d2b9fadad66bd39dd169899b1d,1
df2e3cbb7c885252c69543f7ef98894a,2
bdfd22c1ca4240d0002f822455e4e293,2
90a930bb31051e132cf88812f9c3974e,3
1cf2d68ab73b1ca1b744521db0eb9417,2
838fb630ff4a0898e02f0706e6c202df,2
0646cb1c2a3e8673ae548864efef0ef9,3
7a77a79bc4af93662930024a85cb2bf8,1
5ae1730a174e5bc417109352c260d99c,1
086857cc7ecf152285561968bb3f373d,2
4143ab36b3a85944bb26dcc8e63fab39,1
ec677960ee9e87f638e7cb71beebf2a9,1
f98346662d47e89f218ada5b0c59a4a5,1
39470b51ca1e6b574a92d044f8b669f6,2
908f128b8c57eba1d86004867d56020b,1
ee2af936fa96b9f970330591b81387c0,1
af95be774c500d065a77d5a0d9be35cf,2
d9b8fec676dafc6ff9872a6d86070652,1
e1b5ac5992c147d57170d6ba001dbf66,3
aadcf6790b6a41282215ed6d0e149b35,2
f67ab0e3f327df329088ac843f3bd0e5,1
f5af8eae72d3242f64e43dd035006c99,4
352f6bbde8aff92d14ed63e55c899089,1
2f14a85d6c643507704bafab8550025f,2
9d1130e72af6425351dd0384761462e3,3
26dd6b2ebea400eb4a5fa028c37598e2,2
41cc9b2b2555ea418c66c9ef4e97a366,2
63c076c548ab233766d48e4632b877c7,1
1fc7cd0d1b9793d8edbba79e03dff263,1
102032740186ebf30e4dd27645eef8eb,1
68f046aeb8af35e6b1b1ac522f48eb1b,3
ea3717686cddd0e6040c0504b3a1e623,1
683f6d37d9f1f641d8af2a47c763ef3f,1
0db60883183f9713ea14aa0c0f36f3ab,2
b10bfb511578c6ced41c489ba6c2b640,5
ed149ae65ced402d143cf49373061115,2
a81076e67639688db3c1a46a0195dd11,2
fab9ad3eb86cf3a14072bb99bcb1b892,2
bd94bb9cc71825e029540f4843c9c627,1
62d530ac096a4c48cb27711da98d9cf3,2
ecc403a806f3df4c9e3361456bac604e,4
64549f28e26c2ebc2e45bdc46b1b2ec2,3
0e5db0989c8ff10597ab2494e3125e2e,1
97a56fdb889545b6e30b2c721a3a6b7e,2
60d724be8067594b0cae331c8754350e,2
3c3563bc488f29c4556457be50bd4015,4
400b1703bfcdcafaa1aebbe7a25e95fa,1
51666e7da1b62550813a394ab313c2ee,1
9687f80424ec9ec2194318e7537531f2,2
c1298a04aad5b79b03d666d749ed7eac,2
5bb345dccf2987ba0af8fb91841fc659,3
871cde1cc61094b5a8504d75b17d454d,1
197f7c0bcab0699bc0931b9d451b4776,1
63e560d310d35b345e235cc12d9f51d3,1
4f40dc9ab234ac3b3222cef1f753e964,2
31693abe1709257c0a4ac170917c6fae,3
5c5e5c065c6b7c939a06c56aa27c2061,1
0c2d6067e1b803cf274af7456f438a40,1
b7f7959d62a6b9e942cbfd0d3a0ca5ec,1
b05be3ea579292a28c39a401fa3751c2,1
8c319d5204d331607da7b95754d2f1b1,1
784c507286f561fcbbbc108739e188af,3
6d8a09f7a5a5984ebaaf7300a9290509,2
59f33c1d187e6df324717a23430cda72,4
75febd33cc7962bb732caa50e1c05915,2
3023f7d0a9e8e82e2e7ebaae5b03a01f,2
966a2717495a0596dabc6bca663cb62d,2
a439ea3f972d492374eb8139d366908b,2
53047d8475c49777cb432eb67ce27d36,2
8efb830f3cf53ae0d335de45534ac86d,2
cf28fa545b649b7f65935b664a6ac4f9,2
4d4f61a55c91879cd8fab4a9a46ea06a,2
53061751fcde15bdb4f533e1ccd95e9e,2
ac89b0b84a47e74a6f5ce7049837d310,2
20d63ee11b1d40cdf91fe247ae42449b,1
396fde22c7f82c873045d61c8b0acf0a,4
07ca27fbb18f46944a4f05de763e8f7d,2
bd95bb536129b84e69adc72312d38762,1
18f23f5fa6a437d9d027aa3b91fb9eb3,1
878fe19d04a5931dbe11ccf3750ed893,1
c16f6293de4ca94f1fb55478cd968553,4
6247c9e8a0eb3f7ac43e38eb9c6eae62,1
019c0253a01cbd5f29e8c755202b9d50,1
ad87847a43d0564f5aa9fa93c65632f4,1
1cf9412a671429d1a31986a7fcc5177a,1
0cdca0763ab06d8c485c21f63bc99901,3
0b42ef128df5504fc5b3595c2276a102,1
53f6a5d55109868618c535410da8de21,2
490971014f1383e407652cbf0ef2b018,1
e9e7e8c0cc3d159c5a54d53a00471930,1
5cc9b14054be2237097583912269f3b2,2
8aab0114e2d91119aa5253cac4bc7ee7,1
a02fd4c63bfc458dcc8c0b11a48dd7c3,1
2454f1c77c339e1c0054983c1e9d2135,4
844d83ae30b3f620cdeab6a81efbeb3d,2
37468a5c73d267614f09ed097115a19a,2
3a28487ca3bc953a83d1d0c2df2db21c,1
9d48bd3c2fbc027d8fb28baee87d9e92,4
e02605615f600e3de6848cad5627d7d8,2
f843488940abe7db195bc1d4805326bb,1
fd42a6b5723cbeac7725d1bc0dd3f904,1
d4cec34e540ee5398dca2bcd75f83dca,2
420b2c926dc338fad814e4f59798cb01,1
ae6877e50c60664468877873c459e1cb,4
7dc31db70552555e97538fd5b94e3a7f,1
c50c8e1ca1510204437056e455f1cd5c,2
2cee56afc953f6eeb733b54a3bebf7dc,1
141287503da61916b01bd61233126215,3
7258f2989def3d8a8bcc9b15f7d98498,1
7e9157492264d4017edff8c4d8a44461,1
0365f72aa0e558466670869c6809c798,1
3f57da8e2014acec7be5be0fd9114e37,3
0b355a2aebd36d3b9568b4ce70094943,2
f3fff56f4c3794d53e0bf4c7c0a1b56b,3
58a060fa60abb25930ae05af91408598,1
36a1bd83de138f40eb64fd3f0b25ec7d,1
52024264b3cc887dd3edc4bcf42ec1be,2
a779e34272253cbf0ae5ed4a52a37a84,2
67d8ed4c01371df4caf8397777bf657e,1
56cc0bdcc47b8e396c3beb39ea547bd0,1
d4d56aa9d509082c513867494fc5e3a9,2
28dd0826205c6bb94892ac72f19a8c06,1
6a5d8544a7372cab1b76c22a73e92d37,2
1c3b2fec6c5981f177af9b4c03623c6b,2
ddb069096bcfeb83fbc703c5dbe1a049,1
ae5851b6b76e77fe4ce0a7fbfc5eee21,1
8044389ad0b696b3f0e9ed034b76dbe2,1
34074563af7fa0d4eac47bab2f03b57c,1
51063393c1fe75102f70ca770109855c,1
1b6781df20b53a68d966b4e9bbe702bc,3
760b759ee2a79b21054fe1fe13e4abd5,1
0f62eef6dd593bb42c64c65b3d17c757,1
53cd62cbb3e9c486113415d3d4c00605,1
7ca401c34ba10698ac2e1400bb1c10f0,3
a89c53ee81f117d2afe90df4af1e0d99,3
4ec40ffb2f617cc540d74cf4de3dc267,1
69f503a5f850deadae541a1e1da69508,1
589fa78278ffb3bc5336681e46e102a9,1
2e590ce25cb674f7b10237c1a41845c4,2
ba9090e02f57c5a70786b350c4236d41,2
d5301412b77503a6dcf22c17a15d2972,2
fff66562d49bfd6a11167fd93e751a96,3
1cdbef706a0d2e87ce0a830053c01e23,3
36eafdbb07d9ff2c2e384ffd8b7e8212,1
87c3aa45cc25aa61b322ad2243dab361,2
cb593c52d67fbb1e0bf3a0f79d4d9269,5
efe2ab54370e9fe9e56b4e45282bed47,3
c558efd42135648a95791070e2c91404,1
66de161caaa8bf4d5a3ea26b9dbf60ea,2
66492532a3f2d8e4d4bbf5d50511bb62,1
fff5ef2d6ed4a0c767757aaf7043e907,1
8150b71fcd1a1f1ac51a7639090f6d9d,3
75a889f1ccb2139317ecea7a12f8f0fd,1
bb1ec198199fd25785205d72ec33f9ee,2
d30eecfa672d323253f0be01d2d975c3,2
50ceba873cbd408377b78de07b0c4ad3,1
f8dd6a43ffb57d9be838517415ba660e,2
4e48bfe9632483928c7a67766b0e14dc,2
8f75ba02acf1773599d2dacb30feeb52,1
7971d0de3061050f127cc997c71a2e6c,1
0c874b35d20a6dda2d4635fba0251fb5,1
a810a06c8bcad562ad034f66ed4a96e8,3
5c7422174f56f5570c01c4141a645f35,4
7ae868d5500864b42675f258b514cbd7,3
e575448f306b49a1c8bf5a6ccc627fa2,3
a3e8fbc40dd32d34184183caa413258b,4
0e41b8c132896ad01533f2ca5e7c4baa,1
de2b827e666e56f15bb2fe6595c833e9,3
aae7d9fa22d5e2db481f9ffc5b98af2e,1
133e79758b5c710cabb49813fddf5d13,1
f021cab15923684291659ab60c9a4769,2
336b21a3bef4a77d0df0cc388fd66713,1
cadff8a48a2c2162f7e644ebe96b7033,2
a737ecbd8d9ed44489eb123d9d677947,2
6c6820a77d8e2bfd0c011d169639d05e,3
590abed1087f217ac293a11ed56b7b69,1
76a81cb68620594bdc510470f9f77bc6,1
29a514af0e08d605c0cd3a03a5e7ffcb,2
eeffe6648044fb68613e2db081a4c06e,1
b3b86e981bb8e8425fee49950e5069ea,1
ba0006aedc02ad049eadcecbc293c06f,1
a4c06a69f8aa9fa33c53a3b7076b5b04,1
d704a662a6f8c31f8401e8dd09eddf53,2
c1f84b18561a90f0692a4f69cf743611,2
4c5712bd87e38c0f8c24a69f0129ac06,2
2c98ee719e91b09ea133d9c8a2e55d54,2
f1ef975d893715a994a0ea5f0bc0794b,4
c634b82ca91949a5518c7f21fd480b91,2
5bc8375c733076254c3aadb79d9a66c8,1
a46b3d4691539950af7629aed22d40a5,3
44b9ac2e5eb0f0bfa269014b3eadb32c,3
d2b8017c30fdefe22aafbc5075fb9713,2
dac4ec3f777a5464c083552f38633d7b,2
d995964e3dce77be81d0867519efbdea,2
481ebc97768e98c04e42b61fdffcb4e3,2
820d0c27bb8ceea2495dba9e200a2f62,1
76db461408deb4362a8dc1dfd9d4f324,3
3c68a8dc40f1a1b41a83a1909a823433,4
290bc16e5539900929fd62a3f39fac91,2
8ae2ecd96cb1a23390a8fbadc261f4aa,1
f8463779ef9f259744fc646989a8873c,1
559d8c69d35c38e0e81a29e1e7c4a6cb,1
9e657ece745065066ae335b42250c256,2
f49e8fbc9e523d54b26f1e16c84b5ad8,1
4fa77d701313ec180d0861c327963b8e,2
a124c9703d3dbed1c8db616544ac56db,2
3c769dfef5dc9348f8f0948b0b61f554,1
d5f1ad8f9927f68fc603c8e3e75ee813,2
aedeab11fb74411cb0054b03f921f35b,2
b548ea3b1eead984e8b185b7997062f7,1
0ce74fa17803258a7b18b836f78995d0,3
72a12846a3cb48ec9fa84fe1894838b7,2
915bead3411436ea6fc7662f23324873,1
6ac37e08035a73c5ed7fb59bd6363ab4,2
c00750b1e057d55ad6d69c972d584cb3,1
b81ca1266ae076094ae8f3dca7b80f92,1
6f4d2ed1647c0fa045870f644bff7114,2
560d50335a5257def83b35d93cdb5a6f,3
4f979df4de0d0d9114eeced9bfd25394,4
4cee7006a09af4be6642c453960e53fe,1
6cfc147c42ced0e0ffde73f57d7e9461,1
1030f4f0057d0b75185e2e74a55282c7,2
11d0d2799b890f9ebdab8ffd90ec0dc8,1
db10a2517532cd57a621b42a8b01cde6,1
601b7129d79b2470fa0fb12ca62118e8,2
fe9ecbdf127640dfcee96390c4d0ce70,1
8f788fa635e2c99c78cb73a28745445f,1
10fe5d9a90dda53d501a7428712253de,1
8c0778dce33566fd89b6f113b2464605,2
7d065ada061a671a83cb764dcc64cf6b,4
66cec77c3c02db99974482299963bf88,1
fdc2fa49d4e138d1005572b806db06c1,3
6e4b161b8eb90cf40f39b99a1e6e842e,3
b55ead2dbfe9ba06aaf83f710557f940,1
239a8c81b9585c5c3a477417c6da5e7b,2
c7d034ace56195ceabd7cbebd3a81bf1,2
ada024c5d29944f71c487cbdd11c73d5,1
5ef1b34751b2a729dd4fec4e08351c9f,3
9e48429a33ab25483bdbc5326b2263a3,1
1a13de42570a9370a7e16248c8a066bc,3
035c22a1cd1000239401317f7af546be,2
a7060e6c6dae6b90031fe15e3cd23fc9,2
a57851a583d6f32024125f43f79e3a73,2
565be65e936e99515b4efccdb5685eb1,1
7cf28e6a7d6db56706e378f8770cf850,3
87ba90c9c8a1270079c587a325032050,2
163f8fff23d643a860f53226fc89c379,2
2273dbb1fa73d8ee03fa8c656f9f4341,1
4f3214de913de9654a0e6774888fc0a7,1
5704db4db7b2aad83520832d791a4ab9,4
49b6af06e64a88f82e0d44efeb767dca,2
fbe2591059c7746c862333d812572faa,2
2208f0b8fe74621f56adca37aaa9a682,1
36627f8c03825e62a36bfee6f5c0334a,1
da55b18a29cdc622cbaf8d30ca7d2120,1
8e88b26baf96bbd2feb50a081279b05c,1
3056765d1fddd81676f6656aeb231273,2
fd51ac506e6523356354ced4ec34e5d0,2
deda54f4a5df777199393196bbcc55a2,1
fe3f6f7f97d4b368a7ff613b2e1f5043,1
0936d56caefeacee416169c7a63fea43,2
7b36d7e49a04ae928e8d2c7d47da406a,2
f024159e7d9d62ab54d75f1164830cb1,3
252c40a1cb7eb6c9b36b476bd63ef2b8,6
91eaf388899ca7ed3c94a3f7d0189009,1
929eb8f3fe01b3769fe650baccd532e6,1
c695183fcf4ad144daeadb65aaedfc25,3
782865e79c06c328fc2b72bbf5643ec7,4
55648e5ca9e8662630cb7a3d7a872639,2
aab4f658c8349e26f20836626cd9b6bc,2
ba1662b8ef07f50c9de2d639fe9da121,2
27b1199d5b39c2d3ddbefbdcbb78d2d4,4
c842d52b7ca4b9f04e7edf18d79f6ceb,2
6012fbaba21eb2fbe20e4d1ef3135fb5,2
a70d0583247ffc401367263215892f21,2
3ec215eb12faf993a973ac4a15347bc9,4
e605fd164e14dd836729db512cd2bb7c,2
6ce14a32d6bfe6c29e3cdb1a021a2439,1
45a61b9a609b50096744356ca1315f2e,2
ddfc1e0ac63c234a794b6389ad058020,3
3818aeb581fa77f4e8c5fcc31a4c56da,1
a7fc808466d370f01757711920744041,1
069919367e32cc500d75398d603a0a69,1
b741c8a7d4d5e8123e23b238a842446a,1
847296d41f91fa9350d1063ca6984bcc,2
4795efc10e5221b969c163d55ae50e8d,4
6caf387243e5be2d53e706463d269b47,1
e4cd4e707a6d10b40b368c066cb21359,1
7f1acc624d4498aa21f314faf2d8f7dd,2
3114b835c03978b50772e8e745427b5e,1
c59ee07ae4a840cf58eb2adf0d055a60,1
1caab5b4e65600c9fe9a9b246c8231e7,1
9d9a7b60c5414130d92b14b711c03d35,3
8cd656eb628969c682662bf5a2dc81d7,2
9c39c8a7becd1edadc83c442db573ea6,1
4917cf394458da381f572c5f2b8ca605,3
f2966d5ee45389e7b4e923fe915353e6,2
b072b2b4532e4c4831871f17733781b5,2
e666184b8d3561512e4fb1a917068fe7,2
b591094bbdf31f7138c24f0497c1d03b,1
dc3c47ef10f35b0a02f3c98b5f15d337,2
6a07065075432a3b8bf2f066fc813a47,2
60e8d395f1a0f56bba9819ef8a0846a1,2
86cb397218cf79d7e87a02bbae46df95,2
2ff9677841c91f2195be5207ac484d50,3
dff87e619ed2cd293c417ed917f4f236,1
1bf690485458666d7e3f15ce2b1965c3,1
df24a8c96c040b78fd79f5b3304901bc,2
0bef35b0d837a4ce5d51f7621d4a6140,1
711c381d8ba80887755d86270a6d0dcf,3
bc78b7650c166d97cf92d0876acbb926,2
bb1cc0d04444a8a121b9799a01df1b19,2
2de081634923d0b94d690edba7f6cb92,2
fa288d51e60abaa289b6950c4a3711f4,1
1497cb19cd86c0c15d32be2ef72ce1b7,3
d48b8258dde842cfa87080f6c108be38,1
96ade53421eb799764a1ae02cae9f19e,2
311fbf099cb918a636933dd5636a1c4f,1
565a139dfd6d95ebf9db56cc2dbd8b8c,1
afae7cc53d82a2008547debc815561e9,3
1aa77cc45cfd4a99fef1da7f38b4ff9a,2
ac70bd7cda6d0dbda31e87f75333b1c8,1
531a430e826128c93ea42c0b928a5198,3
dc6cdf7b3b8816052cd225bac0d4ccf9,1
624cfcf704459983e8a8b51088811867,3
eb6483054284ccc5c63e073e5ab9214b,3
e85f41e572c5f8363b8251bf1abef0b0,4
d503760f5c76ee808473fe378124a0fe,1
1ff629a69e8fe158dac8d365374dde57,1
b4e808c3ac155ab518188806f534c11b,1
2f8aedd9fcf939dbf13fca356234d0ad,2
895fb8f8e910801d5d0539afba56308f,2
1cb7658cb0e33864efc5b37aa7857977,1
42eec92a4cb82d82356cc01fdeb72ca8,1
bc1118ea819c2b22dc645403f6e19eb4,1
95adc7235b53d26c90462f53feb84dfe,2
7d82bf52001226a4699d956ea6d05bf9,2
c1906b1d3c1134e47f0707367ed169a3,3
278a8815fbefbe8add7029e96e9d85cc,2
6bba3c3508066835858d77b5bb460402,2
a4d65f4b482d587c013be60bfaa1319d,1
ff3a8876b58c6a1123d49c30e85352be,2
8d7a4c6e8bf0ccc25be2e6366d190daf,1
561b09de669ede4071a81ae4fbdd1d15,4
62d827d0fe91d81698a9ad936765ccf9,2
25c57dd2fc3ec35e9f63a5599e565ca9,1
d342fb1d6e64f28b9d2df9289d03ed83,3
a1dff2b0551753c38b4f0682a420cabb,1
99c0738086f044c46406734de60dd87a,5
7eec19aefe4d3e6b3b22b3a9edc7edf9,1
b79a5238ffd8c399a30605587ba37854,2
e29eface0c1bc68100e7e1be8c95c829,1
29d067962903da6697ad0e1a3fe0d658,3
92cd9a718cd5c65d8f76afb03b878354,2
ec08f7f08f0edf52ddd6ac7e72e399ca,2
610bec019dbd27b229bc2f8d0675e64d,4
620ecbdaf1f99b56e7c9a01ab421b4a6,2
da110a1e22347384e46c2e944e8744fb,2
5eee5ca87c7f1b7bc5142d6318cdb2ba,2
2829f9e2091893c0ef507f94b2cabc9d,1
6e3a57f12df39e86201137a9f2a47c7d,2
16d2a59f7353d49dab86db1049afa99c,2
d3618db0dff112a37d918087d0c7e004,1
e7ff3d78886af8000e87596d6d899e03,2
aa485ac07fa97f2e3b1c8a6ec0de6cb0,2
19ec3932ad6bf1ddf5774135b5b3ddff,1
5a41bd4b7a6cf98b818eb502c8ff16ba,2
882fd3134c9f528ffe7984e8784f52e2,4
b0e992095dfa6b74ddcc0630acf6bd1b,1
d065d4ba17f8096c83992f11edf7b9ac,3
43cd6cd9f4690fe668f6789f02a75fce,1
68c9e5d4c7c54a23a6fc54f46ac80284,2
88a00a4eaba4caa99ce8542c3bf6646e,1
48427d980480b0794eeecd23a0bf254e,2
7d6a40bb6996e008816f71116fb96899,2
95a377d758793c85ebf1332d7465977a,2
4936bac89567b705fa87a84e87db7bd3,1
5329a0ca09e2d2ad0e10f5f9291e507a,3
6eec68eea49687ca9b36acb40b7f595e,3
cf4a978ec912f85814de9a1f18f35e7e,1
3738cff18641ef90a479564432df0f65,1
3d057209e1501d508d78bec912e1a4df,1
d3d78b804215da9fc53236d23e0bf35d,3
6841176d5d239b97fb29eecf3b567304,1
d837dbe52df6f74523131d0c0eb8ae36,2
421a304ceb227cd3349db24d568145d5,2
ebcc1e9c185d04ff70fa7ab36db1c903,1
f1066018029be0a9c817528cecf5a190,1
3cb1a806de93c3d3532c217be0a82024,1
ba8b454fc48d10ff5db1b6d266e87884,2
db980840179ac296588b2b221a2c3675,2
26b575d2e964c633293108b3abf9a053,2
ef1e7bdfdad8fcb0966abe2be95f0ab4,1
48ca75eb84a1b6c1e6aa6950b3a8a5af,1
12e963ea587cd77c22ceedd6ab2e5b6a,3
3a7def40441f72c3491f1938fe1ef9f8,3
f36833669efef6c419a1e098edb9835e,1
ba55ba30e80cacb3831c8ed4bcf05fe6,1
920584fe3e59272d268f4f434a807830,2
27a30d39e969417650e84ffd7e43fa11,1
83162ab82758d3d3c36f6e04e5a3ca70,2
b67fd7b6091eccb5b48c405bc2cff206,1
80b054860fb50fdd2d7db2bf8bdbf52a,1
98e6401c9e28767086d652bf6dd8d00b,2
600ac31020e25c009b3e96e2574cd722,2
31de5ef22aae1e97dae223e71ff5f7a4,1
aa77a563d77cc63f895eef4f1f9a18d8,1
98b6954958df83bd8507346b55401ee7,2
eaafbd1f19040ce86feb226823050da6,3
8eb4435706d0f8826a2436d4b36ee86d,2
f5a90368bc2431bd5261412be9bec581,1
44c1f1b506a94458ba7bf5397850d3d4,2
c5777a7dbe67f3cdf39a9dace06f0c0a,2
42abdffdaeea97f82cb34502939abfb2,1
b34efeeaa0229ed05bde3aeda712742e,2
bcdc207591b21740e6ba807d43e26ccd,1
4bcbbdfe1dac9ccc969ffa8e5a06a57a,2
01ab79158a91cd8c1cf4be64087a79c5,2
220320528f901f03e42dea83a13762d7,1
0046b2af258d7ae1d5ae206d142fc9f7,3
3f002a37c47ee21ec2b997329ef113b2,1
d4eb2106b34f57234aab04aebb23cb44,1
bcf3a299e6762b9e36aff1929e870f49,1
2fd64f4835d7f58dd0bab23c18200a10,3
ffc5609b9760b490eeb705ce739e513a,2
57daa27109ba0cadba987707b8a72624,1
ff946afc124702c7c1345bd12b75f350,2
e66e4e5759104ca944693c57e7f1d28c,5
05181d62c4bc902f54cea9b17823cb05,3
ab479972fe04be1cc00a7c74154acc82,1
f5abefd68bdd841c48caedb90688519e,1
0d42dcf1fca65b89f19f79c6117e27b6,2
20b7e22ce48d5a8929cb8af27edcc5c1,1
c1fdf64b1a6a58aa2282cbf3805b7c82,2
5da9ae66cf6801bad26fa428414d2fd2,2
98cb4ef1ac14e7d126f0cb59c0a7703d,4
7006cef5d6e0c3c410d77b948edd3b4e,4
2ca45715f8660cfd4378871c49725bc2,2
8fdae574ff6b66e07cd7d187b8a2670e,3
3fa1b9bbc06cb7ec025ef347f1719596,3
8d2bea40df6cd9ae6bbc2b77016d1992,2
9e73a8e2e1eebeaab0da673ce5833bbb,2
60f5987665ac2c471fd752b63201472a,1
903c5a54dfce90ef6036105f8625973a,1
a971ad6120cf4ff6da46e7a47cc2a281,1
ffb57707b7fda97aa40009a5c306adc8,2
dc4ca882398f21854e538f88353665d5,3
b81e333caaf4e434d9e86fd8da7eba78,1
f4abd7c70f3e0d823f7da836d4871ca9,1
78cb548491eec86a99daa87914d4477a,4
344c5ab2694ba5c4263507b153481f73,3
22276ac70466c869d172080bc1a62c9c,2
d9df3bc859f27fb005ce788ccd2973d9,2
c288957f0ed900aa7734ffbf100fb3c9,1
d2efb7ef40439a2d4f8835af64eeb590,1
0863cf3bc99812b9d7df970503e5c80f,3
f7ee81a0ebc38a577a0dc232b6c46521,1
68d8e0bc2284d456032168567eb477f7,1
8c01e4515b81594f06879229966f6094,2
ab5106ce3f7ad41424561a49c19e0bb1,2
c54d9807cc34a8f3cda98a15756b1cce,2
b28c85e8500c4031f6dde6f7fcc2e100,2
7dce4b6114131de0613b3ef9906ab244,3
653fd6d871db28f63002f94d3af3ba9d,1
f0f887acb03e17ce113482f1f2856f7d,1
88f69ffe0c819261131fc2657d2dbea6,4
7edc04f408932c0c6b14267f5c95472b,1
a182bee38e6f52a6a12bf207bee9a378,2
a5433b8b78814a240980b64ac435eedf,2
24fb54077c121c7187146556db2f4973,1
7d04071c2bf958a9babd75839de3391c,3
cded1ccd0682e5f7cc76224ae1b2e0ef,4
f85e3dec4eb4cd9b95033244856a2e98,1
4185504dda2aedbb1d6d6fee7fecd90f,1
a1603907501287d60a737c805ce04d1b,2
2b8e4a709f75a7138836185bbd975261,1
9aebad105263b79246a43fd066620d05,2
fbecaee170643618fd2f5bd767c759fa,4
4fc60dfb9f78a76a3a175f40e6378038,2
b8dd1f27d4d320c5663395642edc115b,1
91a84d1c37ef58fd9e373204c5e5e6f6,2
b8341ac3c0553c3c9f9992d284ef66ef,3
660568606aa8442acd1c1d31b7709d74,2
a4200dc28d48af44067d004468337840,2
cefe6a7c958b2cbcaa6e5bce9b434062,1
15fae6951dd3aa274627ef28599fb141,3
fe254f9191ca2e659df5d06357eff259,2
