entname,unpaidsocialins_so110,unpaidsocialins_so210,unpaidsocialins_so310,unpaidsocialins_so410,unpaidsocialins_so510,updatetime
592ac41a57e143811d1bea4ab133090d,0.0,0.0,0.0,0.0,0.0,1488010000000.0
ab97ecd7f5ae7c20118d4faf655622b7,0.0,0.0,0.0,0.0,0.0,1491660000000.0
883d530eb42a38edcca7330a64dc0ef2,0.0,0.0,0.0,0.0,0.0,1496930000000.0
22f0bb2f1a2495c4abd27a00e98e9318,0.0,0.0,0.0,0.0,0.0,1490330000000.0
ad1b9a3d40adbfb8c28f19f68885ae1b,0.0,0.0,0.0,0.0,0.0,1497860000000.0
4bc9e3d63afa70e44902303d62d7c137,0.0,0.0,0.0,0.0,0.0,1494570000000.0
9ba997755bc12b91e8dd67780db386bf,0.0,0.0,0.0,0.0,0.0,1497520000000.0
5213a3937d8209dc6e2c1bf47a8fa3e1,0.0,0.0,0.0,0.0,0.0,1487900000000.0
917f421b7d9fbcff3203e1c927c9c780,0.0,0.0,0.0,0.0,0.0,1493900000000.0
7d60a4b856793629e7bcb72470ef1e9b,0.0,0.0,0.0,0.0,0.0,1490660000000.0
2c144d42e90c0c68a96817e63a21019c,0.0,0.0,0.0,0.0,0.0,1495180000000.0
faf383fe5c878be0bc4b37cf6d0b4398,0.0,0.0,0.0,0.0,0.0,1498400000000.0
25b5b17ba4f82041a32f1acc9b649e0f,0.0,0.0,0.0,0.0,0.0,1498630000000.0
b12eaa7ee66413ea38d7d62dec1e6820,0.0,0.0,0.0,0.0,0.0,1497580000000.0
1aea2f1cba59df2b0cad2fbad75b05ed,0.0,0.0,0.0,0.0,0.0,1498280000000.0
40c14876ccda66ec719c7c410ad3b916,0.0,0.0,0.0,0.0,0.0,1490080000000.0
31a1ade5979c4df8b0020c13472072e3,0.0,0.0,0.0,0.0,0.0,1495530000000.0
4ac3d0b88b0d9ed79f1669bb4cc3b7bd,0.0,0.0,0.0,0.0,0.0,1495180000000.0
41795d9800b96dca25559cfbb50f3cc4,0.0,0.0,0.0,0.0,0.0,1496650000000.0
87a8b6c3f286229c6d462236bd82a57a,0.0,0.0,0.0,0.0,0.0,1498010000000.0
debbfcec3260ad480e3ab563e3dd9937,0.0,0.0,0.0,0.0,0.0,1497750000000.0
c75a6de5285aa382eca01df2b3a2401e,0.0,0.0,0.0,0.0,0.0,1492070000000.0
784ff28377adfef5804bd22de89beb34,0.0,0.0,0.0,0.0,0.0,1497590000000.0
4597fed126fa1c3f02df50d4ec2482bf,0.0,0.0,0.0,0.0,0.0,1497680000000.0
d6489453f67635a49fac2612050e33b4,0.0,0.0,0.0,0.0,0.0,1493370000000.0
9fd05f4d43100ef39b3bda609d13af3b,0.0,0.0,0.0,0.0,0.0,1491810000000.0
1ef664684031cfb7704a81b432a1732f,0.0,0.0,0.0,0.0,0.0,1493870000000.0
7573c820380d3194895b57ece0cbdb53,0.0,0.0,0.0,0.0,0.0,1497260000000.0
454a6bd2d8517c4495194dc8a63cd4be,0.0,0.0,0.0,0.0,0.0,1492740000000.0
35dc8392a7550fc30296cdc0d459f617,0.0,0.0,0.0,0.0,0.0,1515390000000.0
a7e3ff885d634c00c8254d8a8af216f9,0.0,0.0,0.0,0.0,0.0,1493880000000.0
1121d11a8e2df5bb889f7be303562882,0.0,0.0,0.0,0.0,0.0,1497860000000.0
042de1e70d992237df8bf38b4d87f8cc,0.0,0.0,0.0,0.0,0.0,1496900000000.0
76171ecb6b946b139ce6b604f4b8dc36,0.0,0.0,0.0,0.0,0.0,1495520000000.0
479eff2c18f3030d06e728a7fee525c9,0.0,0.0,0.0,0.0,0.0,1498120000000.0
ec9a20f6018c2ffbe45908372d910612,0.0,0.0,0.0,0.0,0.0,1497580000000.0
9b6f16e00e7a3f3be1a3a06275fed4d2,0.0,0.0,0.0,0.0,0.0,1498770000000.0
b2ac1566d460b0cb9403e76ef35c24d1,0.0,0.0,0.0,0.0,0.0,1498210000000.0
bef1d44efb35cc7b76336bb17407c971,0.0,0.0,0.0,0.0,0.0,1497320000000.0
07e0a473bb829b626b6b905b5a2ed4ed,0.0,0.0,0.0,0.0,0.0,1489400000000.0
f5232e9543193ba8ab23c983f3d7ec49,0.0,0.0,0.0,0.0,0.0,1494650000000.0
d73c11e4a91157bf5fa838f04e2d263d,0.0,0.0,0.0,0.0,0.0,1497340000000.0
0717c26a04e76d1330c635c537cdbc29,0.0,0.0,0.0,0.0,0.0,1497940000000.0
2e241147e857d76c3acf5f5a4cdc64c2,0.0,0.0,0.0,0.0,0.0,1497070000000.0
85a6b621c4673d3b64852e809fb57db1,0.0,0.0,0.0,0.0,0.0,1497600000000.0
343790333d87757c9a6df641906841df,0.0,0.0,0.0,0.0,0.0,1495500000000.0
17277d8c4195e6da1ffa2261817a3dd4,0.0,0.0,0.0,0.0,0.0,1494300000000.0
f2cd8c6be93ffe52a94390fa6b2d6c9d,0.0,0.0,0.0,0.0,0.0,1490060000000.0
7774af05fbdcf86caa620b9b100db32e,0.0,0.0,0.0,0.0,0.0,1495170000000.0
15e4c92356a82de4854c6f704b5043b7,0.0,0.0,0.0,0.0,0.0,1495100000000.0
feeb9b6fce9e3af7c703530c14ff6276,0.0,0.0,0.0,0.0,0.0,1493110000000.0
9aefa70ba761dd189f75aed6e5978997,0.0,0.0,0.0,0.0,0.0,1497400000000.0
3e907a1ccf0aef58b00fb2926fcbe25f,0.0,0.0,0.0,0.0,0.0,1489040000000.0
6d5dfe8e8080957ca21d8cc07f9e5a5e,0.0,0.0,0.0,0.0,0.0,1496800000000.0
47af16a76ef9c12713576e04a5be11e4,0.0,0.0,0.0,0.0,0.0,1498630000000.0
a55045e9cb30ff43df60edcd16617473,0.0,0.0,0.0,0.0,0.0,1495210000000.0
f6696e6917ea786841f06a5273d74eaa,0.0,0.0,0.0,0.0,0.0,1498010000000.0
1a04d1890d25804061dc7c90e8979e13,0.0,0.0,0.0,0.0,0.0,1496540000000.0
444c9b3fcad17b8ab433a63c7ad07a58,0.0,0.0,0.0,0.0,0.0,1498480000000.0
08a2a510a528ef9d238d82ef791a9781,0.0,0.0,0.0,0.0,0.0,1491970000000.0
da581394512919d1a494a00a03f483fe,0.0,0.0,0.0,0.0,0.0,1489560000000.0
8db69a9aa63d6d2ea82874f955e247b2,0.0,0.0,0.0,0.0,0.0,1495170000000.0
fd3c317011b9b1392da1f5a3ef293766,0.0,0.0,0.0,0.0,0.0,1498720000000.0
dc6a02d77fc50370b3798df4639a33bf,0.0,0.0,0.0,0.0,0.0,1493970000000.0
711df749bec5eafd01fb5106dcd37926,0.0,0.0,0.0,0.0,0.0,1495690000000.0
f5ceded9e6451c61aca79a0810c7584a,0.0,0.0,0.0,0.0,0.0,1496820000000.0
68b51ae757770dfc702f25a588333c19,0.0,0.0,0.0,0.0,0.0,1486470000000.0
e8b63d1ec1f6c75b48c44d85b5282b78,0.0,0.0,0.0,0.0,0.0,1495160000000.0
f115156ea054fc4efdd60ba59d543df4,0.0,0.0,0.0,0.0,0.0,1490150000000.0
24d422b8c4b51ea9290671edd1866615,0.0,0.0,0.0,0.0,0.0,1494060000000.0
69d32152198c6a569e340c307e26daf7,0.0,0.0,0.0,0.0,0.0,1495500000000.0
3537897526c584ea9d3fe8d6c5494749,0.0,0.0,0.0,0.0,0.0,1489560000000.0
e8687089fa7530125d72180aaa5d4bd5,0.0,0.0,0.0,0.0,0.0,1498100000000.0
17ddaf26a4d6953d866da40e14ee6dc8,0.0,0.0,0.0,0.0,0.0,1496990000000.0
c48c9a1aa11ab569a424e8aaa04b0515,0.0,0.0,0.0,0.0,0.0,1496760000000.0
de35c780da2ba8a6fbc31807983f7c24,0.0,0.0,0.0,0.0,0.0,1495700000000.0
a07ef988ae7a74eb95818b62d4b6ad63,0.0,0.0,0.0,0.0,0.0,1496830000000.0
da1d44c07e31c0e6879cd7565770a4f1,0.0,0.0,0.0,0.0,0.0,1492480000000.0
41254cc987ec3e05de473c38374ef30b,0.0,0.0,0.0,0.0,0.0,1491010000000.0
bf35de8feaf993d157a9b80a1adb6ddf,0.0,0.0,0.0,0.0,0.0,1493710000000.0
b3cd07627605ad3e13105a54767afa5d,0.0,0.0,0.0,0.0,0.0,1497410000000.0
4397f7986f91052550e026a05aed22d1,0.0,0.0,0.0,0.0,0.0,1490070000000.0
807e181fd5f9909d37535322e6446d8c,0.0,0.0,0.0,0.0,0.0,1498550000000.0
820c039003aed6ee13b6d7eba43ce850,0.0,0.0,0.0,0.0,0.0,1493340000000.0
34d25f878a779e2ed0dacb2f9a08942a,0.0,0.0,0.0,0.0,0.0,1492500000000.0
2165f28d1e9885ada1a69383592331e7,0.0,0.0,0.0,0.0,0.0,1489140000000.0
b858bd4acccd2da02230820532d77235,0.0,0.0,0.0,0.0,0.0,1495610000000.0
9a415bc321fb4f3854b7f61f93871947,0.0,0.0,0.0,0.0,0.0,1494490000000.0
b705c70beb664861c779789e15a860e2,0.0,0.0,0.0,0.0,0.0,1490420000000.0
63ef11217a6576052ea55f4ac5b3b139,0.0,0.0,0.0,0.0,0.0,1496730000000.0
18a3a490386c50bebce428ddb8f26c5a,0.0,0.0,0.0,0.0,0.0,1497010000000.0
c21b3cdebca1f75ddd9ee01336658a9b,0.0,0.0,0.0,0.0,0.0,1495090000000.0
1c85ea02bee5f126db67436134816449,0.0,0.0,0.0,0.0,0.0,1498810000000.0
40d032e6f34dfba08b05704390ec3456,0.0,0.0,0.0,0.0,0.0,1495420000000.0
a9997393909adea15e7750bae17a3f13,0.0,0.0,0.0,0.0,0.0,1492750000000.0
a9932fa64651918597643d3b68de2a95,0.0,0.0,0.0,0.0,0.0,1490490000000.0
abcd2f3dcaf3a84df6c93ec40e8c4caf,0.0,0.0,0.0,0.0,0.0,1495500000000.0
b67ca9081760a9d007197c37cd5e3c45,0.0,0.0,0.0,0.0,0.0,1498710000000.0
ebac223bee2752c5bd6e47d8be79fc62,0.0,0.0,0.0,0.0,0.0,1498020000000.0
e3562aa68cbd30cee70ef125a3688ecb,0.0,0.0,0.0,0.0,0.0,1494310000000.0
a25f78deb1c40f8adf0da3ba7f582a24,0.0,0.0,0.0,0.0,0.0,1490710000000.0
1d236178474f6275415b9f379dcb21d3,0.0,0.0,0.0,0.0,0.0,1495700000000.0
93578c94a2aa0ab375786a2f511bae0a,0.0,0.0,0.0,0.0,0.0,1488870000000.0
07577464541b065e07da1312cf31061d,0.0,0.0,0.0,0.0,0.0,1490610000000.0
31cc6654498329bbba85635c3c1f98d6,0.0,0.0,0.0,0.0,0.0,1490320000000.0
9ab340cf2341658bb6502b08acb78111,0.0,0.0,0.0,0.0,0.0,1493180000000.0
790c1ea1b6067c4fa94ff326073d7e69,0.0,0.0,0.0,0.0,0.0,1494390000000.0
2f979e0fcb087da89f6b00d054cafcee,0.0,0.0,0.0,0.0,0.0,1498020000000.0
d6acb008415c2db0a0e5bcb94ec5ebc7,0.0,0.0,0.0,0.0,0.0,1497770000000.0
be00c5a8e559b493322f3f89f3efcfcd,0.0,0.0,0.0,0.0,0.0,1489720000000.0
9f042aa34d109f25fbd1e96766e5f3b3,0.0,0.0,0.0,0.0,0.0,1488180000000.0
2ecec0f0fdded55df1c0dfe8968c6854,0.0,0.0,0.0,0.0,0.0,1497920000000.0
ca084dd071b2bc8370ceacca0c42c646,0.0,0.0,0.0,0.0,0.0,1487290000000.0
ab6fc158fc591f2f9ce350eae9a30dc7,0.0,0.0,0.0,0.0,0.0,1498480000000.0
15d2757be019033ee56d64946aa698f4,0.0,0.0,0.0,0.0,0.0,1492750000000.0
7848faa684e90c641061c42a63c6ba83,0.0,0.0,0.0,0.0,0.0,1490180000000.0
431426bc961fc7c96e677a6eca050fe3,0.0,0.0,0.0,0.0,0.0,1491010000000.0
115d3682fbe191c73740f0b58c02796d,0.0,0.0,0.0,0.0,0.0,1497860000000.0
16968bdce83fe2e16ac7c945c5c33e7f,0.0,0.0,0.0,0.0,0.0,1498820000000.0
e1612e89fee23a0f80e768d0d0606296,0.0,0.0,0.0,0.0,0.0,1487590000000.0
0d7355f4d36f95329c326b553e4779fc,0.0,0.0,0.0,0.0,0.0,1493030000000.0
7160d03a670853621183c061e1be1860,0.0,0.0,0.0,0.0,0.0,1490230000000.0
606c435a9884eecbe265e8112581728e,0.0,0.0,0.0,0.0,0.0,1495420000000.0
6dc39063396f330c022acb4996288633,0.0,0.0,0.0,0.0,0.0,1494250000000.0
062ed9397c45730095a75ecf09827465,0.0,0.0,0.0,0.0,0.0,1494830000000.0
be0a3a55122e3707efa6e1f45a23aa8c,0.0,0.0,0.0,0.0,0.0,1496830000000.0
53eb9231ad1df987f68f7b53b6b63d38,0.0,0.0,0.0,0.0,0.0,1498130000000.0
a018a96adcae95b768816838bb4db64f,0.0,0.0,0.0,0.0,0.0,1495510000000.0
469f616a4a6c9635ed24e349dffa1d94,0.0,0.0,0.0,0.0,0.0,1497950000000.0
66dab3cd6af7c2c4aab56f0b2e338472,0.0,0.0,0.0,0.0,0.0,1486450000000.0
47978b8ae7c80aacde6d4f3cb26cdcce,0.0,0.0,0.0,0.0,0.0,1492090000000.0
32e1c91a5dac8eacc6749eba9eba1b9c,0.0,0.0,0.0,0.0,0.0,1498610000000.0
dfe4fc1ff1e179e707e00dd22a56bb44,0.0,0.0,0.0,0.0,0.0,1490870000000.0
2177852e1c09b4f85eab70d598b07d15,0.0,0.0,0.0,0.0,0.0,1497880000000.0
480c3c4be7727a56b68681a05fe1bdae,0.0,0.0,0.0,0.0,0.0,1495780000000.0
8f9a8567b2a92dd6ea64ddae5beb5e09,0.0,0.0,0.0,0.0,0.0,1497840000000.0
5417830be669bb335cbf42be5aa30ba8,0.0,0.0,0.0,0.0,0.0,1490150000000.0
bf3a2e668e5f31f41bd314b2f69d0642,0.0,0.0,0.0,0.0,0.0,1495610000000.0
dc0df3a0645d9e93dedd5321ec12427b,0.0,0.0,0.0,0.0,0.0,1496810000000.0
eabfb530f15e84cc1c8bc2e40e135577,0.0,0.0,0.0,0.0,0.0,1498280000000.0
d38b34aafb4815e04c01ca41dc28e3ef,0.0,0.0,0.0,0.0,0.0,1495780000000.0
02bb521618a11d3a548ee0351fb4ef4f,0.0,0.0,0.0,0.0,0.0,1493080000000.0
64a9c9be348d5101e7e231c7f6eea86a,0.0,0.0,0.0,0.0,0.0,1493190000000.0
176db79e952b96e6b1f61057228de087,0.0,0.0,0.0,0.0,0.0,1498020000000.0
7016fadba8973a4f402aa21a74705ca2,0.0,0.0,0.0,0.0,0.0,1492590000000.0
362c2674300f580e70583e98dcf4afed,0.0,0.0,0.0,0.0,0.0,1494830000000.0
6e89349f59e2b7e360596efff515ed93,0.0,0.0,0.0,0.0,0.0,1490170000000.0
80d4d72f1b266c06b1374161e1da62b5,0.0,0.0,0.0,0.0,0.0,1498020000000.0
20a9f453e35a1041b9b40a14ecf8e043,0.0,0.0,0.0,0.0,0.0,1496040000000.0
9cb43c391755ce21a934df2bf24be461,0.0,0.0,0.0,0.0,0.0,1494910000000.0
538ff7f58c9c3b67ef5568a6f6d56666,0.0,0.0,0.0,0.0,0.0,1498010000000.0
8ade1b8adf83252e3d8298b0fa1319fd,0.0,0.0,0.0,0.0,0.0,1497400000000.0
50e067ab4d8948e6344a406c3b40a0e8,0.0,0.0,0.0,0.0,0.0,1491880000000.0
eac70793de758a6368f91d7b2b329c0b,0.0,0.0,0.0,0.0,0.0,1495180000000.0
9deb4c1bb2e7eb7e29ea3cbec8e1eba3,0.0,0.0,0.0,0.0,0.0,1496810000000.0
b442d6ff888d224edadf68bbd5805278,0.0,0.0,0.0,0.0,0.0,1497400000000.0
b76513084a83ee02a991294e84be409d,0.0,0.0,0.0,0.0,0.0,1497940000000.0
42da05a824ad2f1fb1def62852a95ff9,0.0,0.0,0.0,0.0,0.0,1498210000000.0
e0d284faecb0206ed9da5eeca732d1c2,0.0,0.0,0.0,0.0,0.0,1496650000000.0
e1ffb56d9d0cfd7130a86728fd37b0ea,0.0,0.0,0.0,0.0,0.0,1488250000000.0
5b73a1b904ebb4dac725ff6939ae3d3e,0.0,0.0,0.0,0.0,0.0,1498040000000.0
9ed5229c93e1929dc86d85952c95dd4a,0.0,0.0,0.0,0.0,0.0,1497250000000.0
a5f2c820afa8d16c585e9f6b97a8ea8b,0.0,0.0,0.0,0.0,0.0,1497930000000.0
ef686bd0859a0087dbf705a92d7999c0,0.0,0.0,0.0,0.0,0.0,1487680000000.0
d870f298cf0e476b4302d801c1975c1a,0.0,0.0,0.0,0.0,0.0,1490310000000.0
326b8df176ba915a5ccdeab880a00142,0.0,0.0,0.0,0.0,0.0,1498320000000.0
95d511f4f91a938922ddf968d0c6d8d5,0.0,0.0,0.0,0.0,0.0,1495500000000.0
867e2613c01310bf370da190cbb1480b,0.0,0.0,0.0,0.0,0.0,1489650000000.0
73f72ccb8dc1bdc63b0229a7445297b6,0.0,0.0,0.0,0.0,0.0,1498710000000.0
51a8c138a87dba9cb15f1187769d88fc,0.0,0.0,0.0,0.0,0.0,1498620000000.0
7cc286944c77e32c33142203524e8120,0.0,0.0,0.0,0.0,0.0,1498550000000.0
46a0818c8eead383ff4f7bfe15d360d2,0.0,0.0,0.0,0.0,0.0,1495100000000.0
7eaa8d06ccf52065202dff80f7b50c9d,0.0,0.0,0.0,0.0,0.0,1495670000000.0
185b633de6bd94bc6d774b591ff7d8bd,0.0,0.0,0.0,0.0,0.0,1498550000000.0
cf50141a20a18cd933bc4ca4d27aa0e4,0.0,0.0,0.0,0.0,0.0,1498450000000.0
f95cb8c0811c6a11d1667d88d94085ff,0.0,0.0,0.0,0.0,0.0,1490600000000.0
e9ff6b49db94066143494068ca2d15d2,0.0,0.0,0.0,0.0,0.0,1492580000000.0
442e728a3bd84ead371074584a8c48ad,0.0,0.0,0.0,0.0,0.0,1496320000000.0
73567d2336b7176b89e6ae307a810be6,0.0,0.0,0.0,0.0,0.0,1490320000000.0
060ff166e679e37da5244356e8132c32,0.0,0.0,0.0,0.0,0.0,1494490000000.0
933aea598d2aaf35608e3712eb8d8e6b,0.0,0.0,0.0,0.0,0.0,1498200000000.0
9dacf39f79db0ace1d158da4f90560c2,0.0,0.0,0.0,0.0,0.0,1497690000000.0
1db127bb629f765b1739b925aa853525,0.0,0.0,0.0,0.0,0.0,1496460000000.0
e23f8af6ae6873c6e9f5b680f0669750,0.0,0.0,0.0,0.0,0.0,1495590000000.0
8e5e2cd910e316091f625359b59269be,0.0,0.0,0.0,0.0,0.0,1495700000000.0
0c0c56aa424599ab3b8539e1392fef56,0.0,0.0,0.0,0.0,0.0,1493280000000.0
055a5fc9baf2fe34db2ecb603ac4438d,0.0,0.0,0.0,0.0,0.0,1492590000000.0
42362601c723db38e4600eb58b807feb,0.0,0.0,0.0,0.0,0.0,1494080000000.0
16ab647743149bc6a5e78d0cf2ddc04f,0.0,0.0,0.0,0.0,0.0,1488960000000.0
95263bbfc22e51e6408bfe81c85eb81e,0.0,0.0,0.0,0.0,0.0,1497880000000.0
7dfbfd8f6b925970162dde62d519c104,0.0,0.0,0.0,0.0,0.0,1497600000000.0
ac940f8f1f039b8cc544503e19a68857,0.0,0.0,0.0,0.0,0.0,1496810000000.0
3588a3100902d5b6af634a04000177aa,0.0,0.0,0.0,0.0,0.0,1495590000000.0
ee238c9df54292e0c82c07c840d295e2,0.0,0.0,0.0,0.0,0.0,1487660000000.0
5bfe62ccc7e4ee3315719a31dcd27a3a,0.0,0.0,0.0,0.0,0.0,1495010000000.0
ad91d8f0347e3aa6ee5d0ae434f49dac,0.0,0.0,0.0,0.0,0.0,1490580000000.0
bf3eabe326b1168084e83ad999f665e9,0.0,0.0,0.0,0.0,0.0,1497840000000.0
d7771e8710d13a2eff5f570853bb93cc,0.0,0.0,0.0,0.0,0.0,1497680000000.0
00a5246bfb1d480df1f0d2bca8d6ec4c,0.0,0.0,0.0,0.0,0.0,1495700000000.0
ee477eb9643671d660c21bfeeb010e57,0.0,0.0,0.0,0.0,0.0,1490250000000.0
cf36498fa83646addd2136cbbb21271e,0.0,0.0,0.0,0.0,0.0,1495450000000.0
a201833f2201a2682c34998928576c15,0.0,0.0,0.0,0.0,0.0,1494750000000.0
76d73914d9b7873eb9fc1bfbecb827b9,0.0,0.0,0.0,0.0,0.0,1495680000000.0
eb45ba3b7f40fa9a41a7e3c5f33e3f1f,0.0,0.0,0.0,0.0,0.0,1497960000000.0
5d0be794c299027c5496e7bc1059ec76,0.0,0.0,0.0,0.0,0.0,1487310000000.0
2d1e059ecb249a04d7faa2c820c39c17,0.0,0.0,0.0,0.0,0.0,1489730000000.0
2402bd08ae995d18a0b4ac86477ef57f,0.0,0.0,0.0,0.0,0.0,1490260000000.0
a45d18937af2bc5bfc3016b9053428f3,0.0,0.0,0.0,0.0,0.0,1490690000000.0
1bd4e3f608f464b2110c3918ffcc7e68,0.0,0.0,0.0,0.0,0.0,1490950000000.0
7f1ef1f172b2280c3c236207761ccefd,0.0,0.0,0.0,0.0,0.0,1494990000000.0
054c5e5eb47b3f135c83f0bd5c1d5c78,0.0,0.0,0.0,0.0,0.0,1497330000000.0
ae6e3a6e60b3f03ed9ff3d3fd3560bae,0.0,0.0,0.0,0.0,0.0,1497060000000.0
57a3c07e4fb59e868756e145339aa214,0.0,0.0,0.0,0.0,0.0,1496240000000.0
944f599d2de70ed3f2f8c862ce52cd26,0.0,0.0,0.0,0.0,0.0,1497400000000.0
ccaab6f87d0893478a031ed515104159,0.0,0.0,0.0,0.0,0.0,1496910000000.0
143f84a3663c12d860c0e75e4fcb9b84,0.0,0.0,0.0,0.0,0.0,1496710000000.0
a4671703ad93889975cb157bee7214c5,0.0,0.0,0.0,0.0,0.0,1497340000000.0
db802105c5e7c5dd94ff7dbe317f2c42,0.0,0.0,0.0,0.0,0.0,1497950000000.0
991b27f0ebdd5a20ef9399eb4cd37ca2,0.0,0.0,0.0,0.0,0.0,1494890000000.0
6c8199cd2e17f0d0b7bae12af241c165,0.0,0.0,0.0,0.0,0.0,1497600000000.0
c2a526e9363e704fbf23cff0047e0460,0.0,0.0,0.0,0.0,0.0,1495720000000.0
f2a4af732af1fc88cdb1910095550a66,0.0,0.0,0.0,0.0,0.0,1490600000000.0
346071f08bf60f12bfae659a478d80f8,0.0,0.0,0.0,0.0,0.0,1488530000000.0
531442e287f7b82029c8dc2a7402d30f,0.0,0.0,0.0,0.0,0.0,1495070000000.0
a20713d391bd8b1ddb9a87b613b37711,0.0,0.0,0.0,0.0,0.0,1487310000000.0
300e8966101d66f386e21e5cde440b55,0.0,0.0,0.0,0.0,0.0,1497870000000.0
438ea8c11fe7f0a078a3a0ca147beaa4,0.0,0.0,0.0,0.0,0.0,1494480000000.0
8c1d736ea2f48e8b3b2f9b3d7ce77fef,0.0,0.0,0.0,0.0,0.0,1498360000000.0
e3af464385e494f872d1f8cc107dfee0,0.0,0.0,0.0,0.0,0.0,1490750000000.0
b7f5700a155f2ffd2ed54855b0c2d0cc,0.0,0.0,0.0,0.0,0.0,1498030000000.0
013e7b658328248ba1126f0fd24c1c83,0.0,0.0,0.0,0.0,0.0,1491640000000.0
b8d4f4cdf54e6fd66d0566b30d1ef12a,0.0,0.0,0.0,0.0,0.0,1497840000000.0
66828d9a7d1b6e37981a03dee2a6921c,0.0,0.0,0.0,0.0,0.0,1496370000000.0
a9fde674cb9a4ba9aae659726668c537,0.0,0.0,0.0,0.0,0.0,1494380000000.0
7b3101963b419d4aea7b91c677e4863f,0.0,0.0,0.0,0.0,0.0,1497960000000.0
25e8ea975122905ba32cda6d9ea579c0,0.0,0.0,0.0,0.0,0.0,1493960000000.0
3cab7840f387d91858c60255158dbb4e,0.0,0.0,0.0,0.0,0.0,1490410000000.0
d82774769bdd1b559acf4353f870622b,0.0,0.0,0.0,0.0,0.0,1495700000000.0
faca847075cfe42004abb0ea0e7a483f,0.0,0.0,0.0,0.0,0.0,1498180000000.0
d417bfdc22ee52fb5fb360f43a1fbe7f,0.0,0.0,0.0,0.0,0.0,1498200000000.0
58702cf12cb7b02ebb71a36991e1a2ad,0.0,0.0,0.0,0.0,0.0,1497920000000.0
18f8b0060408bda3fc52d50dc11f79c6,0.0,0.0,0.0,0.0,0.0,1489720000000.0
f9b674e0b299a30fd2068943defb6f22,0.0,0.0,0.0,0.0,0.0,1495530000000.0
1cb5e425d59e0303ae9093ef6fbc970f,0.0,0.0,0.0,0.0,0.0,1496220000000.0
37609f2d5329b094897929133d6a205a,0.0,0.0,0.0,0.0,0.0,1497670000000.0
37ecc826db97852c3aa55c6207ac8023,0.0,0.0,0.0,0.0,0.0,1489980000000.0
737c10291fce658b120aaa3878fe8e45,0.0,0.0,0.0,0.0,0.0,1495350000000.0
a26e6df844a31387f9163ba2d358f335,0.0,0.0,0.0,0.0,0.0,1490170000000.0
49c36df6bd9d3c8e53bf7128a911e435,0.0,0.0,0.0,0.0,0.0,1497420000000.0
6586301b47eb5702fa2105185d1b3871,0.0,0.0,0.0,0.0,0.0,1496730000000.0
0dd3157db5b60daa260712ec24afea6e,0.0,0.0,0.0,0.0,0.0,1498630000000.0
bbb80e6a10350cbb39f809401133bc34,0.0,0.0,0.0,0.0,0.0,1493190000000.0
d39e631c39b2a30389d333bdaed52b34,0.0,0.0,0.0,0.0,0.0,1494300000000.0
940092b7eab3bca61e1b2c8ccbcb08a9,0.0,0.0,0.0,0.0,0.0,1497060000000.0
a747c608163c3e7545c079e2b76f481b,0.0,0.0,0.0,0.0,0.0,1496620000000.0
701a6fd32b6c2fa0e64b03b66031fd51,0.0,0.0,0.0,0.0,0.0,1494300000000.0
7c278d71e38bbe3e3786170fa3002fc2,0.0,0.0,0.0,0.0,0.0,1491970000000.0
dae99d71684d2dc3ae636d489118739d,0.0,0.0,0.0,0.0,0.0,1494300000000.0
a4b11f46eee1bb2df18971cc8a03e1eb,0.0,0.0,0.0,0.0,0.0,1493090000000.0
521a355315666fdd3e02a354e3fe3269,0.0,0.0,0.0,0.0,0.0,1493190000000.0
8f219e492145aa8fe1237347ed109f2a,0.0,0.0,0.0,0.0,0.0,1491970000000.0
5a27d242d2712342ba3cf43c5b363753,0.0,0.0,0.0,0.0,0.0,1498530000000.0
dc6c69eceec06edc0c991ef403463e95,0.0,0.0,0.0,0.0,0.0,1498550000000.0
818ed5249d50cee89cf3f108bd9a7036,0.0,0.0,0.0,0.0,0.0,1495860000000.0
a56b6a1119cc168944d2ed056cb7a24c,0.0,0.0,0.0,0.0,0.0,1489390000000.0
e8a50bf99162206922b3260de882db8c,0.0,0.0,0.0,0.0,0.0,1495080000000.0
ab963fb09d516be6e8b0e3ede9ed4320,0.0,0.0,0.0,0.0,0.0,1498440000000.0
8fa801c6edb35b28bcbb53d3d3f672bf,0.0,0.0,0.0,0.0,0.0,1487980000000.0
4e5b10e76c66dab805639ce6c4104620,0.0,0.0,0.0,0.0,0.0,1494490000000.0
557e02c65ec7b5f0d047d566cb66b20b,0.0,0.0,0.0,0.0,0.0,1497580000000.0
37891ebe13af8d6da02b7f45fc057c6a,0.0,0.0,0.0,0.0,0.0,1497940000000.0
cf9713354eb403bae5ca1a8d4abd6df1,0.0,0.0,0.0,0.0,0.0,1491640000000.0
9d37e6f0ee4740193ea4a0e15ce332fc,0.0,0.0,0.0,0.0,0.0,1491810000000.0
8c2896bb4f2fd897f5dc8a76088b26d0,0.0,0.0,0.0,0.0,0.0,1487320000000.0
cd512817a846f3e16da0368fe427f712,0.0,0.0,0.0,0.0,0.0,1496930000000.0
3c39d61a4e5ce74cb6e558ee1edd1a94,0.0,0.0,0.0,0.0,0.0,1497510000000.0
9a7192719ae82469b2204ac99ca59e9c,0.0,0.0,0.0,0.0,0.0,1495710000000.0
8c2f5e335d90edc9d9dccdaff5de45f6,0.0,0.0,0.0,0.0,0.0,1492700000000.0
