entname,credit_grade
1e3b3461bd95522e5084d46930f3f3ab,N
8bf305b6976ae566b33e6ca8b2b7642e,N
7c58fad68c2bf156b2a6a6b41164b3eb,N
18ec8681aaa13d37fd6d503ffb779f88,N
237ade688fe142f19415e2b555421a50,N
34a8da8435c3010db1768dd2f78e2b84,N
53ef5dfdcaa528fea1b1ea6ca0d93a0b,N
fcfbada77e1273ef5166915ff525ed6c,N
84b57bfa9fb6a0fdc281ded354f94a89,N
2286364fc46c0e6faddcd6600009d471,N
f5f3038f0ae51a4dbb53fc4f832411b3,N
474b4a0a1299f05b1906d4fccd1764d4,N
7290a15de2168d109c104297391e4ec7,N
06f866518cb2665d00b1a58c7a401411,N
837f1118484c95c0d9f6da74972bd98b,A-
d2039f4b181dda74ba806edc7c869113,N
65b0503e63b6bbe31dce9777079211f0,N
e6c113c4d2ed9af1a8a6320516e72f03,N
974725cd0563d098919964be36a03354,N
c6a703fd710300c223dc21084980a780,N
1e7ca4f57badcfe3c37c83049d063394,N
7b827c34246e3203dc1160b884474742,N
89758966d99c04e8015cdd7351155c20,N
ec031729754538aac7d758ece96299b3,N
8b5268ce4cde4296ce81785ae422d238,N
f3bf0ab1c4d89f63d5ea7fcc4d2d18c2,N
155bb8786efda361548ab8aea697b252,N
9e5d9ab99cdcefd3b899d83864cb7a7d,N
7fbbe6459b8d3943aa83bcf26ec524e4,N
45e193032e45fc74bd24a4e4ce5c5741,N
db83e4b103cd75e63c24c44b8b2d1b3f,N
40ab8e242122db1ca018c2ecc6c63bf9,A-
0bd296c940e2ad1cfbf96e96c0e1dd8f,N
6793f947a994987e72556df614bfe0ae,N
20c2fa5a4317bc8a5cb28cfd53d9f4c2,N
4c0565c9c5eac48062b8731858bb08f0,N
6987e8a36a7e6db74bb234c3a364b0ff,N
abc9eeba7406374833a7fad394c7b8db,N
e89f9440b0ef81e78f72ddfaef5b213f,N
efea05efd5d2e764a53ebfe2b38f9b3e,N
b6dd880f185f2583504cbddfad3377cf,N
fa417d031ce5a04495e93aaf3f87cada,N
20c20f463385791109021001cda471ff,N
cd3b4a33c0658a34454491d951df2624,N
e324171db9a1ce0354f4792ef42a1371,N
4440fe7ff0ac94cdfd19cc51ffea7731,N
dc2c54e4b077e08d70f5282ae0ea7d1b,N
a8b0115a5bdb47a5c78dd1b1c2bd880f,N
a838521a02bb1e39de953ca6adb907e4,N
7a40312650954345960297930586274d,A-
6d01b82f4ffc341c29d4cfe09d729c3f,N
45617141409ccdbbca10e91fa90e0646,N
1601a41557abecf2fbd5115171ad034e,N
73af03383f1eb3df8d7a1b25ab8006a9,N
abd545facfc824490c27008149f48b7f,N
eddf18201c5849269d6e3c1d2f30c7b8,N
5784b690b21a2fc11aa8cb04e9b77e18,N
33a5dc46c3e8e33139f7abac33f93266,N
73b7a1f3d4dd776dcacc65b09aca2a68,N
9c7d90af1aed8e2b63cc395aaa5197e6,N
d9a228be4cce4599bbd65a9dea6c168f,N
df4a4ac98467fd34c1f10d237e85daa1,A-
93cc3ac0dcdf4af4f1affd1a43d6dbe8,N
b57de5328842e645780e88fc7e7805ff,N
c7824bff17128550bec459bbbc7390c9,N
3f58f2aa7f1f8a4641cfb0661e983291,N
cffc04c2f3c3d705d9b96935adbfde8e,A-
1e1316de8a41bbb2c081fd447b4590e9,N
b9f89e95d064cf3a789870d901606366,N
ae8e3da4e910b7eee91dee6324202c29,N
edc91f5244e794f2ec8cf92ded56d622,N
c728d95113a57a083c7f605a7f7c2c29,N
117c6a71f8b123ae097626d08cb637a9,N
b281cfb30c0cfc2ac84203092c7a1425,N
ad80b12b9c73c986331283f23d5dee3a,N
42c6a8d33117b408713c7ca7cb011524,N
c9c13fc498ddc2cb5ab0483ffe084002,N
cc2cf5ee79f19773439312b77f2445a3,N
ea7baa063f9ed4babdaa67efc73e5f7e,N
e45414386ed2fecaec7b126b048f853d,N
754e659cf829b75ef0e14fbc3b6f9b99,N
391946fb6e5579067f6704179cfc7eba,N
953484456d75b88830d220307cd95c4d,N
2e2aba98e6a3df8eab05d6bf82c9a10d,N
4cb3dc27e2ee0cb1ebfabf1bc9334ed5,N
21c71953ddd44010278f98d2fa48ea61,N
8e310f08bb1cb3384136bb975c42ba61,N
f22beda93e180eae381f9a7cc90e59ba,N
267a2dac02ee07a030691e39ef81de53,N
d12dc85c6513cc7741ee5118db3c764e,N
9f46028e18cb201a9713dd8a9e6685dd,N
770d61cbb664ac7b53743f3c94bf34f4,N
23e7ffc1da24ff848bfaeb3141dfa6c7,N
58aaadac0d21f3c53eb5f5ad47d92bf3,N
0df66153de8549bc862cd1013a3cb3b5,N
602e040d9e9622dc82fa0626e84f1fd8,N
ec17fa5e3a8e41e451cb0b59339f6edc,N
dd2ad212d9c8bcb62a27abe4d056da91,N
5a5f55d5772edaaf58ae4ee1ff2b87e4,N
4b282a3c9d3470775b2f02cbe2714608,N
0a4dbfd06148558969d3d5cf3fbaede3,N
693f5e5f42a1d20847303ec6681603e8,N
f5208db155c864f3db672349a5a01b2b,N
22f9b4508cfac90f8bda24101de6755a,N
688b15c8dbf1b3dd8f769faf437b21e0,N
414e70386570333c641acb22c0907f2a,N
f4df1ef84792a5d5e1b6c90fbcc210a7,N
f165e38ab36548ceaf5f4d9c8c56287d,N
5784a3879157d13a63fc328ab3f2ff6c,N
bb658aee3f24c10de662ed30569a3669,N
1d5e0de232bfd8204437dc58e724c491,N
65a10d87908fda5c3f20de980489b2e6,N
8ec4599c24c3b7efb2c2e7854da1fd62,N
3f56419b7b0412055fbda89631f97ede,N
9891322ee80e5a7628b122dde99c8def,N
fb9c78ecce51630fc3f2c0017541336c,N
686eb8d513261d2285ce1cd33f21f6ab,N
94396d09d20f4c90a36275f2f424afbf,N
9f9b66d5f689274bfe539dd3146bfae2,N
605836d62cc9aec24261afd96ec2de75,N
390fa28d277afd71bb67d6d05949731e,N
fd702499a89a6f1039f80ae7f19d8520,N
3338dad2df346588ddfd227ba3628da7,N
2d76f90096f0f0cfcef76b3ff8f3a9c3,N
18d33c194f44652e393a5934ba252073,N
afa8787461536746442682ed099cb90a,N
8fb6a21b71bda1e70d0cb1757d947ad0,N
eb96a078de7c65ee97efb2f8bc21a9d2,N
f38b6f33828c3b831be0be6be514823b,N
420e44028063d029ca9dcca2f0dd75e3,N
9ddb196d7f5382424198694cfba085e3,N
03f48e5cf9177172a945b0e659f11501,N
c680c6b5012e5e738bb4692348d0eb45,N
b9c40169e4918524d6eb1fdfe2018afd,N
fd65d16d3bd15131a2ad2c39e608631f,N
d0aad0982e6edca6406f27a656e538d7,N
0efff589bc95ed15d315c70630795e5a,N
78a8dfef0e00206cc517f941d8ec4846,N
6f67fa3e393daeac0afa05b77c5797d5,N
1c78bdb1acb10bf151349de51adee059,N
1569abf80742eb98c1addd538b9f4ac7,N
0f7a9f1ecad49935a417cf5fddf122e6,N
4c3266f2459e6d7916a0e3d80d5a6ca4,N
2d3f1f22e84edd3206ccb90098784037,N
3822264ce2c7590f419ca84b78f8067a,N
2e0ce99ed62d505db5db3bac37b65d1a,N
ade70b33ffa18cc8152e7526444e03a9,N
c8e1c1d15ea58a4b576dc3c39fb22baf,N
b6dd599d7170467b4f7c724ffa45c3ad,N
628057a6de4c4fb784411d860b3a11c4,N
38930d278ade9ddae12e4d46c0733d3b,N
4d39e75dd874297c688eac48a02693a4,N
63675a9bab03c268c885655af626a80d,N
8a00465d3bce26f745d0af16f847c349,N
36f94e34e4840562b16f060baad05180,N
25868655c89e954be1e5e4abd0dd611a,N
b17ea907f70e968f1aca1553c4a38100,N
d6ffde848a3a0f204867852a85bc2e47,N
e7f6f52150a946e98a12f0d5418a7f7f,N
41a8c254406f20955bbf2e4c633230d3,N
c6a4d225b3b94fd9f7bf74d474abf073,N
b3ece06821a3ca8c284d4e62f6682f7b,N
6dfbb0bbd5c9feb0af0dde4a949920f1,N
b811e23efd13d574fafdbe1522923b39,N
d846502485870f2004664a8aae6f8a7b,N
5f86abde1070468b1e2a68abfb07dc76,N
dde926bc693e0cae84c9c8ac2f5e0fb0,N
20ea180776c66e0dfc77f7b62e4e052d,N
0a762432f469f6cf721cbba8dd7f4242,N
7f086a1ff8fb0f669aae9d81290fe75b,N
e3d17c793ab50853d27d83ab0eabfab5,N
cee296b717adee37f59a0cbbab914348,N
d3e6abc5f25f6329a86f51070aec8ac0,N
25777f477c95c49381c6bca7457d3308,N
2067f00f249e7ab9b1f46753e7c7b46c,N
5d6ecfdb57a6d9a45b628b597b0fcad1,N
00f04924fd893fc67d66693723c0d724,N
a9f6d9f0d36b38e8f738c6e163d25048,N
d106279a71834a7c652a4eacc4854c97,N
5da75ca2d9e66e009304558d74c787de,N
731611380af918e31eb7f317d3bf925e,N
b3c2bbff8e40b3b67f25bdbb50a9293f,N
fd916d454a643eac732748dfba9ef9d3,N
496597e1255e127b4835f5c9dfa93451,N
955b2e64af781adfba37fc2743e99627,N
28f8a5153653eb8e7ecfe0511e0c62d5,N
15b3ad58ab0e0c40b6b44ab58dcc3352,N
7348527ee00ace671cfcd064f60c5d30,N
f5054381e56d9e14a50ff89d29d699c6,N
ed101736290ae1ccc32533b450840938,N
47f16d3ef2fe81855ec67a52a5f8af8c,N
9afdad7c512394688a6fa930e997cf4f,N
1ff578b7dad42844839fb05e5fe0658e,N
3f1c172c60388452562d497a7408a042,N
f0b23551e592efde4d2a361a066dc03b,N
99a21106d6c2be7efa1d5cef664db6db,N
e9ed942a14b315180d1f42f2aeab7623,N
5ce754221600cc502b75efa8a5b51109,N
a177b0b4aaad8b7d2855471da08188df,N
ecf0e5af3dbdcd049a7a052de5c34a6c,N
1f9f3948b921121b831d229670f0ce46,N
2cc9e544b30a35c0138c413f56d8c36f,N
9f53ce624860e3dd2cda4dd553650ee4,N
54731ea30fd98b3a1921ac92846dc93c,N
e41ed1ec08ffcdb982858a38aa701e33,N
e29c7e101f846e8cfd080b1c270e18c2,N
58e54a7d3e9d0c31d17296c0025952ca,N
8e012f5d7b126652041215a0a405fdf6,N
a7092ff63b40f9f8fd57cc9584f66f0d,N
897a0b412ac21bf3445239d575ef9c42,N
0f00770f9a6258754f85eb8dde91c375,N
e5c504500e1ee2ba9b70d300965c5cd7,N
2c393c217d331da1e3b4b4eab6dc40f2,N
6ae5e31b312e54e14a9b1e5f2c26b750,N
c708cd62c03d76ea1d9a34a1577394a6,N
19b9f46257b464592e4754d4b3c62967,N
0515ef40427804f41c56c778ceb5dc52,N
0a6e51f4e52ffac0e040bd01c3291288,N
eae0c74bcc145a49ba9119cf076e9148,N
a51f5d4d3be522107ee640d55e984c8a,N
eac5e269cf163d95232ba427b2b3b36a,N
7123fb212af79c725168695b8dc156c9,N
0998629313987676e31994a30fbd8f34,N
579289d1e7c93268443fef8c68dba3c0,N
dcc69a8abc70bdf53789b5ff210a8ec0,N
3f72d3a3d589ebd0f906c8f88acc1994,N
a5e6f4603e3a83c27e9a3ed9078fb85a,N
aa743cc97bf941a8a5a789f1e435faaf,N
37f55e828869a0737d27065ac172059a,N
7003a2d13a34547232680856c2d02fab,N
a3124319456001f056e6eb1d20e6caa3,N
b53ee18ea0c410d57719ac11d7a3fe87,N
f2ff6a38360dcdc61cfc4c38b9a84b03,N
4afe196efa8b4031347b977aacd2efb1,N
7f7054fbd023a16e4c1e157488883ce1,N
37db7d89a0e23a7c5258151b21ed4602,N
05fbc2cac77d4f43d15053c09eb561b2,N
08636a6fae11ad4530a5581eae712139,N
545db045d3cc2a1ba6c7f50736127cc4,N
dbcde37629001e3544e622d494e211ed,N
bdd470468bf0b7526b0a9e835f498e6d,N
d23291bf84b95e9c281b6a85dc67bf67,N
5475ffccd60e5c4904fefba3e5e35f69,N
0dcc87791066090240fbb976918a1741,N
9cc36bd1e8abee82389e78dc9393e957,N
2a82ce071eebdee74376f481d1ca605c,N
be6c60ee5045a42fd0eddbcf9fb81de0,N
5fd70be196581e8ab68d31b9d94332d7,N
941c4e649c0f431a2cf03ab508de4aeb,N
a0e85f22a2f8da9b56a524306e6b0d44,N
84802dc6ed5cd7c030e357fb7f8a4dee,N
0a59cdf67fcb3ca242757530c52f45d2,N
5e8c5130b0bfe89e2c7e37c980aa4cb4,N
26ebe5e5b6d6464a09ebb9c2c46a710f,N
5aa548f2dc5a6df315594bbbbaf658f2,N
b9884807b9d7b5a7a5d2a4634cdc6807,N
f1bad19c48facda39bb3f73e25466462,N
9f65a896787cee60e33df3a3432eabf0,N
7355039445104b00c984f1dbd086acd1,N
0e6defbe78c61c8633bc68d5689b5fab,N
acc4b213a8de91096d9be1e898902a4f,N
f83f8b3783d2e61081ede8d75065890a,N
305868188648bac14ff609bbdd8d8904,N
a8f1a914cafc03800086ad21cdf8a15e,N
10cc98391f0ce22876f196631ccaa2dd,N
c4f0a9dca4f0856fedcfba9ad2a8247c,N
105c66075602eeaf87d61ad3f6135613,N
c1b97fb758331eb422cfc0e2687155e2,N
6cbab357fc5580d639a9186c6d494652,N
1b059a1f58a265202f5023acf4535b52,N+
65bf174cd6d5aa517d58f0113d91b86e,N
6faac7e77279e561eb43c217402c4b34,N
b80f1ebb9044525da7e094f48baac3e6,N
fd377dc0395904a8d4e88049d39e68f5,N
e4aa94910ee3eae0c0524175aa4893ec,N
bb73918fdc4b1ccf6320219aaf92c049,N
8a2ef865a0deb47e96b6c09a1f09add1,N
4440b45e4df563653b405d0ec3de139e,N
952003c75291566e96ff26c7afaac3a9,N
6cc3577838a299c1e523027571043892,N
0656dbe68cdd75c0a9021d7e8a704a33,N
975133235ef336ce0758218b845cf292,N
3229e1582cc249db32b967088f2abe2c,N
4b1e58dc37625727c257db71d61f413f,N
727c5d1f3e69ec3c697329b7ba5775f0,N
463ba604350c0bb2350cf70a30f36a36,N
ef988fd4faa46b0abbf6e98e575ebdf5,N
5598d6d0d7bfecaad96b5cfa6233b74a,N
ebc974083a5b7e29d5531866219a10ca,N
bfacc90813006528ff7ed962e514d7d8,N
098d0af728f120470b5dbcbbee358c79,N
b76e043a7be81e08998b9b545c6ca9ec,N
a6675ded196f81b3e2634be912a1b50b,N
28087c3f8d79c54cdf13fdd898b14765,N
b48cb21f678df402816c240e08a5fdf6,N
06e12b9cc325bf84052aead33452114d,N
43e64fc893b55b068f62bcc01ec420b4,N
70b1f3e25f1043ecb232685f43ef4dae,N
b90ce343af581f35b3e5c35703c21e3a,N
9ef8c206f9b54bc62851fb68cf266e81,N
dba72620c1c0843c2caec3d5e87c0c38,N
979753b31136632d979568826d795c5c,N
8b9ddb9c1af3106a2559931a8d36a73f,N
bded909c8694ae04d3a7ecea8873c784,N
6e4fda8fe0e1062ab725a72bc68d2848,N
28c3b0b6be61aa02bb1e99746e2f4c68,N
c6e18460bb77ecc264d9daa600656b6c,N
9accdd7d0c06abd1b57a2592f3da5768,N
9f224aacda54bcc72e0699928d86adcd,N
c0021bcba83bdf127da04757bb6e25c9,N
3c9af3263a5cad16a396879ba70f9d1a,N
e87e9ea6d6edeab00b76c11024b24108,N
3499be5b9b759905598e31e7ff334ac8,N
361324c216253bad1703203c71e848dd,N
22eb25c0852c0f6bb44ae4f4aa8ea5d3,N
9b9efcd08933473497fbd4fc861a1854,N
9a64135167347ee986eb5b81ebbb78d9,N
17a6fe11b1d59273cf77b0f65986b242,N
e6bf74fac33ed52ec324046b0bf59fc7,N
9632f1d47749739fbf3fd911d9add7c6,N
283f66ec37d986f59e3818b8623c9cd5,N
73d9421c366e24f8596e99b70d2059e4,N
6cf3e74d4b22bbf8eecb43873fcd8fd3,N
b8fe96ed2d6b749eaead07c2f687159a,N
2b5d38d687f4af900b1e2db2fae7620a,N
ea829f8585034f814891c9e2fc447bcf,N
68a799e15ac898864a70253e2a0c0219,N
2297587afbf2b641c66cdb9b571ab9fd,N
fb06edb05db91ff93d3103bb6ed09cff,N
23e604bd046bb84100781e072c4905b0,N
8b835d940adcd7855bd74a1167c8991b,N
e919d751afae00aa15e6670d67558e3e,N
efd3db3036b3eca1a08a9d0d1e0fa8bc,N
2c376f6251c2602633a339530320302d,N
ab2fc73ceab95f0f29a283921d109383,N
aee75c1ad52ee1b9d7dd50ceca051954,N
9d49c855e4e16d91f530066e6ce043ed,N
7337907428f4e99bf6bb56522db31d97,N
8839af303cd37e04e1876543cb926a6c,N
6a85861cb1e3514532dd0b7624ca151d,N
368a2c529edc9170ecc52a22a4aa915d,N
2e4609cbffdc81112958dbd8cfb4dc87,N
74427a07692f5f1fc87efaede2a4a5ef,N
2d3cb12076d3e46330aca8c8376c86d4,N
5d307f412ab7f81d2e4521ce151056d1,N
ac4a3378b50d9ddff97f56c0ed9e96d5,N
068e7e7cfb11a4600477958815191041,N
0868666f6cb98076bf5baf8d4f46ca29,B-
d1675d2c08c996a1da302a9477d2f80a,N
0179906a198f4cf309604aa91fa73a52,N
43443256972990d6410f3f6e3068b132,N
c881304fff367503b694178faeb76d23,N
dacf2aa2f8dbdfbcfcf501e214a6eea0,N
418aec73cc58539ca74b8f3c7abc8549,N
81781aa03e80936d4c11d6675e7ed094,N
073290ddeb46751a8b689d26e0f06859,N
3784dab79f6f6fc604e5d19033c51116,N
95c56df0504dec285b635389f68d5180,N
0430d6adefdddbef27e6627275bfbeb1,N
0d01291d3144d7b1831ef0cc60df8e60,N
d07535072253b0225bbb83efffca82eb,N
7bf68ddba5100850d6d15cab39326a10,N
bcaca1d19125b9524e80b11a20fd0bd6,N
2d7054dc09368dffc56d2ceef14e5a2c,N
ddbd0703cc29f9ef829776e379c4d8b7,N
acdb1f379cee5983a5946a0d4c374942,N
cb20db22243944ef7913e12cab035e0f,N
e7bda177a26d967255d09be0349ba057,N
6d197ec0eb2647ffcc7347f61c4aea7b,N
417fd89bab266c60aefe87782195d436,N
b0d998041e895a82bb7bf172f53f5cb0,N
12bc0735bc11936f4306b8d1c2a532df,N
1c4449b863e380c68832591d16cc8fad,N
65457a8f21963f633a5ca24319ec021c,N
81293fc505bdd6f9c2650b187b0a0af0,N
dc75f6540716711430b79d48b8511ce1,N
8cf2ab1afbbbea2914e79f21edce4bb2,N
a9710f7c533774d9cafda989c678090e,N
867e1fc76ac54c9a1132352aa5da831a,N
bfe75ce3bb1099dd118902bc8e108650,N
15495f2958368fe3e5322b1356ee1fe5,N
e26f9c227feae20a3ce72d643b877dba,N
40e7085a36982ad9e123fff25c0d3b49,N
967e0b272e36f762cea66a031479209b,N
94000d3d4c9328096f4216983a9a609d,N
b766124f4e936cafa7f205fef2db8d57,N
ef37afb96f6e528ddb23257013e3a90d,N
b69f5e2573a4dd1eec2fedc061092f2e,N
01116d647d52aced2dbf5eb7c3ed2db4,N
f9ae1e0f28268eb05b9d2293c519bfb2,N
03dda4093aa20e774b5da4710e564f7b,N
ab6dc881a0544ed41e00e06e28607fb0,N
f8a932cdb3c382432c0dddab6cd70b98,N
8b4c4fb7e23ecf60c5ba05dd6f91f3df,N
011b27f35d62aa8d775dab5defb17984,N
c730b77fcfc1325889eb9eb00fb42061,N
19026923b0c0e25f828138712ea9909d,N
ab33c101904a394b7d7a14658d7379b1,N
96355f5f31865d2cf1cf2ad5d1310bc5,N
f800fce5cfaad14678118fe1881e2c60,N
9f40df98ffafcffd6d1decb6a35400a3,N
ac8d903819b670785363a2ac663b96ce,N
fbc35ff21baa8c23a438df39c078536a,N
79730dca8ee3b8ee56b9289cb27b736f,N
6012043f9b2842b170b6096e48bcdd85,N
40d48284799ae0c388330453129e43a0,A-
1165eec3c77a3b587aeb1ea765444683,N
c508ed76d742f04dc51b9fbe25529506,N
51da4a387957331fbce48540879906a2,N
b040e58924584c4df60f0c65e6ad00db,N
78e1e8fc31ee181955ebfcefbc171cf3,N
6961362ed371c4b15d5d005609ad13f1,N
21bd2f818a9fbe9a13c3f28db8cfaf9b,N
eaf94b66d7a2e497f0cf6e5a859cfaeb,N
22394c54a7c2a23948ebf364008ac01e,N
6ef4b5da8f4bc960ada3296f621548af,N
6fcaec75e512fa106db2bd460f04d2fc,N
d72d5feca456dbc0caf9175d5ad520b2,N
355eea4528944393039f32d08f34a3b4,N
aa849cf8953d947595a50cafd51c4fe9,N
0d78ee66deb39b6782795ced1ea61540,N
a229d7e8c347e76a28ebbb63564c776c,N
e430d30e1e05f9e8ae35e4a56c0ab3bb,N
8427f0e3ad29d7d3e5579f29828a6649,N
d41b3b2a11acc347362c6a1ac3276b05,N
2d72258a40c0135188a041f738c69da0,N
ae5ac20906e6c2125b761d2ced0740b1,N
f77f1fe691a02c0c4ae3c4fbafcdeaa4,N
7dcdac403d5ca661e385f100b304d1a5,N
1a203b31a68670697f364175d9ba1ad3,N
25be544422173bb0086b12ece6b09cb9,N
23c8580c03b5405ad7ae7b1e5cc59b3a,N
5c139ae4fa81c8ce2fc6689c44841e24,N
b11fe0117ce2d9ab25834624ada094b2,N
d0390d3ece9c77845197f5246745b795,N
e55191d87acfaa678084b24062cd2366,N
2a46f6fdbb8cb0a9b34e658984f67808,N
49e8ac16a7ec42f034ce38be691bb484,N
d8a6d7d46f6b75a8c844341c39e01794,N
41ee2a3fd00ef5030d96daa09bc03898,N
c98b4419b52df95fa47730136c182816,N
cb2787a22a4699bea81a3ad55abda15b,N
c0b0bfcf8ed1ea94986c2a56ed3c2f65,N
114b80d3abf1f1f391a532a057598cf3,N
d8225c2f099c64bc13a16c0ad58d432b,N
76c3f1f129a53cf3e1952f967d541b1e,N
baca838a9a453f683db35231b8bc1dca,N
bb637bfa9b92b37c9da33ba38fffffe0,N
3420184bf1d50523abcf3c24778ae58b,N
cd83020e16e40143aaa882e456622149,N
414aee1bb07d4022781b19ef992ced5c,N
220ca8697e86ba36cb557bf86211cea3,N
4649456a5a95f3994c2ba82b7dbdf29e,N
8d82c74b06a792e1e0720ed438fbef9a,N
e5b09125561b837ec1f0f393c74ca8d0,N
d9fd4b8c8a77b372d83c8d3d29d20e33,N
c58e1b80d5108dbb50400c3bf0c474e2,N
4f6bf31891712a8e02a95629b6fa94d4,N
1374ffc6eca147416747f109aa534a52,N
b88b3cf5f77659ab31fbcda311fccefa,N
5d4bb4d97b3dcb835497dae2a1ea18b5,N
0b3ef318d64c5a7d05ff5e3ede5febb2,N
2ace77d08a43249de0f46a8fc3b5eda8,N
32292a98e83da82d0734b9582d8002e0,N
38c498276c12f9eb27b58a65816a19e4,N
ff4e0d119dbced5cb98289492ca0a5a1,N
dc7fad37823544d8579fef87d98f829c,N
aea0edb5ed7cf86b54f46d84bd621161,N
321a9dbb1e6ae6588889e1ed9247170b,N
5089d62f2db780709ffe72a63b1cd98d,N
ba5806c041d48997b48351ede619ecc2,N
a0654217f79bdcd6a38e7d82cef85599,N
899a51eb8b4eecaddc3a044fcd323f96,N
23a0675e5a93341aabd6f1652bdc4f1a,N
0d3dabe50bd48987d21a7b66726f1c68,N
c6b120c7007f6ee2f16b49382e451bc6,N
76aebbbdf43b6d013ef3dfa20ad5893e,N
9adc775c65a738c8f484579aae107517,N
89cdc9bd024938ef3b4036ad327b519c,N
8fe1bec1aefac386399035dd69cb91d8,N
78863f4368d47120b6e6b7116a2219ad,N
46dec710543315b9fc8d28eab4895647,N
29bd913cec9033e7e0995bb9f830a05e,N
69d22f6d2198fe2143d29fb0e8970a10,N
2b310f6abb35e57b08253079bae16b0f,N
7f030f8f38b714940671f8ca218baa54,N
292afea2244e244ca3d37826ce9a34f3,N
aaab6b1adf4615a1f9ee39dd4e5e1f1e,N
ca743dda0de43e9ede17e485b0cee3d1,N
5a94f31ed5163d02b327e70e11635cbe,N
cb167de3d805f814b3468b5b8520d2c8,N
1f9e522d958dad8721b720c3fd7eea77,N
391375b582b52a6aa7d0049b42cad0c3,N
70e8e40530e7b7cc9e41905316818e5b,N
f52c3435bc7e7eb3d46c377724f7b69c,N
d69f1f78247d860597d08efbbf6e4778,N+
20ad04fcaa4bbdca43397930bdc5bdd0,N
6f36701bf09fd428849427eb463773d6,N
0e6f33f34930ab7d3567448f2ca62255,N
94f0577bc32a0e12764d4cba2c85bc49,N
c00e556dc21af99f3bfc5675852a8812,N
31e9ea526ee20974a1be8b6e467fd2d5,N
bad4e7f5d674acaaa149e21b8c26aa8e,N
d98c868e5331b82ed37b17c11dadd852,N
a0fa2f326376e9ffe1ee4c80d531da67,N
1887284007a6a313bd1b520f3416b58c,N
7b643619eab6d28f5439418fb5a99044,N
49d3b8aec7806ea410a73b4d8df083b5,N
1d6b06e8d06225af698741f990130693,N
60708d908e79327eb1d82b8ec9fc34f5,N
b02b0533b011100501dbd57784907857,N
2bd7808f50bafefece1009d7387a9680,N
abe1395560f55c6b1f5426a22436f6ab,N
9e62d354c5ed0be8063b83496dbf1fb5,N
ad8c82906aff7db47c49b2c6a0ec6952,N
e3ab6ddb23b0a497e98aa9a7480feaea,N
0f23f0d6b931ce7ad35a7dcaf4b028c5,N
eaa5613b867ee3bf907046e24fc53036,N
2f9d57cc52c024330d5a516675d37bce,N
47cfd108c3064161871b9332cbbfa6bf,N
73ac4c39f45b5e1d636dd979edffa1e1,N
e9e7219ed3f6c35191806c90ee6c8a4c,N
32bab3f458978430c601fc34f86daeb3,N
1bbe18f50e086e8f2e723f4dfd1de673,N
35d14024f640c0ccab0a220b4aabcf06,N
ccc8b83a7bbe797670950de8ed914f08,N
88e09e58d45d29e30645ce4d38a86ff3,N
42a237f6dadf00a38782b1d9315a9072,N
a49f8945e99013de6f40595645128801,N
2b8319bd5c47bb7bf36e72df019047a3,N
928f2df49081650385601b91285af182,N
66a0c3a6527281af83294ca6554fdf9e,N
482ee2f87d55b090a4a3bf0880f7f0c7,N
dce5c53349ca33d5c89f689f2ebd6497,N
f442ff7641e9b13026d02bbad08c6bea,N
6ad60756bfbbe5e774fef972d7bdee2d,N
565e60f7dffecc4294eeeda05dff8d94,N
5e9f5366d5d08c3b39a58a1a1e2709cb,N
a532c1b04a0c6aa6882c047be4b68d26,N
026b8bbd5e3b1785c352cf254eb459cb,N
bc22a26c4d67a515dcf97ed0ae95c959,N
888a57025c959da9c0f7d78742a68251,N
5b005d24cb6e9a3a70a8c9c54e969ab2,N
8abe5f2f3e6c3e961a3cd98761719c49,N
8753036006f851df037aca2e5158addb,N
8cc4350aff2223dcda41536bb8457856,N
4ba5bcff89db44a8af9dbd9812ecc09d,N
96bded392dc152f8ac0a6ad50f18ae7a,N
09959545cad788a33e564613bad5e789,N
28ae709c66b29ecbcf1545331594c326,N
c7a7d30f4f8afda103b8ef4a368dd492,N
0c2d2d0fe4e115335d3b0050a3955679,N
a6b18fe91a83526872fd0268a02abd28,N
64799d85e5bff46f4eb8a2063f718598,N
03c32d8a2a4637bd1f12ae9c7c070a6b,N
d4cb1087c2204c1be6b69f1001bb11ba,N
7999ad6f65a8905cb2cf8775859215cf,N
c156d5b141716561f76520e33bbba216,N
761e43699b60d184c65694ceeab00d6e,N
0f54f69860387c41df64a99ea151f5e0,N
66b746f534b64f2aa442c51bfcc9f248,N
f4103fa01fd824377267b1a576a4f7d5,N
6309f75de444c83e9869daf35910e7f0,N
2ba830f4269ced6252031759639282d1,N
cfba33a8dcb1003708adc0fde9971042,N
7492ee0a693b8c185883d2a2712aa3cf,N
b4b4b74098461a809237aeffefb36692,N
78235987b45d0d71cd73d0093857a33d,N
76632fd7cea92e6b817a4f85bd45fafc,N
ad59c4a8ae332ef6454f1df7975bdf2c,N
435b2a8c43cbb1b737baa2467e630d63,N
83545e8c838439d7781118a835b62d3a,N
c8c12d29e82b4e3d96138b4639224161,N
5614cfcb0a1cd22671f89ced83c5087b,N
630701b9169d386a172bb0f92636ed51,N
ecffac5bc3cdeb2635e4960f2a85d970,N
8286ab7541ffb59a9c1cd045c32890eb,N
025ac724009a5ef005e7a69ea2baf290,N
0ae6db3a6f7aad76a5f801d7c01637af,N
a6254c458933a5118f5cefd9ddab4a79,N
