entname,is_except
bf712b2173440c16b1659efc6806e53d,3
fa3b3e7bebefebbcb4ca5a8913d4e1a1,2
7f411a99d4ccac5300489f26f4910179,2
e4fb7f1e5f10c2790812fe56bd5a2a46,2
4e48bfe9632483928c7a67766b0e14dc,2
ac0d266448d0dec9db5b0a1d67d7e9c6,2
61ca1dbea5f6dc559454058295c1a2b5,4
6f8276fd86408bcd5e45c760e053facb,3
9a99ed019ddc8608298586ecc75635dd,2
df1669d364f199b98ddeabfe1594c6e6,1
b081c120dfcd366ce5718fdaa7013e2c,1
c53e5154af5ac8f4a801bd6179a33a1f,2
f20ab582bd8fdcf07df32f3c40b9f122,3
dd0b1a9b735d9f7ccdb4f98d5d263e9b,2
95cce0d77288c0d1862f6e66889ba5b1,2
07c001e472b562c60d17d4f0e453b59f,3
0e325548b8d47cce04e358d768b4c7c6,3
e5415bdbf69168b5842b3c4ff6fd739a,1
98d6c288073ce19fe20878b6812ad908,2
440347d93a9b30e3341e5e758ab66cc8,1
da681a5277eda2d87e0716fa908e84db,2
21b05bc2bace3944ba6096d0aaa305f6,1
2f020c64a8550c7ea78c1446f7115f09,1
2215fe0ebb82d8cd17b0fe113011ca5a,1
dcd150e6eea746f772df0c9afb64556d,2
8dbff9c62ce8b2181390f4922e0ba766,3
b6e2204400268abfcf34aaca3e7e64b1,3
3c061033f5c6ea13db7d01a90570c0d0,2
66f28f7461b5644cae0ba6528c8f44f8,2
780a9ea1f32b56bd23c58e3df6fc5dce,1
69b1bb6ead60e64f6d63c46119981f97,1
0d58f37601bb9db293f66e6619ddb20b,1
bd6a1315b59a4a10ee86ffba19fcb13f,1
add572110c44305cd2a6f740e23e208c,3
44cea07d03581de39c30314976427f16,1
ff55233e9c9b283bdc48788553b10d56,1
1e2a2474707409f5fdf188abdc03f168,2
538866c25ef647fd5453072313ec41cc,1
21ab6830799daa1ea85b8f5e6f136614,2
6e6fa86407be8863aa2ceabd5bc43f2c,1
a61271f4cf285f9ce4b18a0a41fcf3fa,2
a6ab23c94776d008807a063a523d59b2,2
9c3240052a20b31f96c01effeb4d4474,1
7efc02da2ac7ffeebd63b3b9f7a9883e,1
c7e3cfe5b9882b04e7052a8559d99716,4
9bbcbd4f66c11253fadebe83c95e270b,1
9d510fb18c8381752493a4bacf6af3a2,2
0597aa66d101613e91811ea4f2362919,1
3b5f62b1c2f3b5ef2dda41c0fd278652,2
2876e789b2e495935d59f7c6da7efabe,5
06e2c45d436da63a0f61cbe8e1ed6caf,3
383edfbba1d0b6e5532c8e440606973c,3
91fc17842c93a384a06fbdbaa193567b,1
e6a32b0f30c7957b4bd4021044248bb9,1
6d493290953d41ca0ee55dd6b69cfcfc,3
c0fa8e3f289f42eda82fc44ff48d1677,4
50776293a16e42621200b304ee0a5763,2
54aeb3d4cd9da3815cab4a39fbf62257,1
5ab4eadc949f9b4e2d6c8f460f5de16b,2
647972c88bb2305c7645bc53963b6fa0,4
281e4f38d15981deccac68af646b09fc,5
6a53e98aaca2b4e7aab3e4052665cfa0,1
6dfcdf6af24676b734b360d1218cc2fb,4
cadb51c89a08d67ae0c1e1f2e446ad9c,1
8784d35075549aa5897ad50e75e0560f,4
0fa7f17704da6d58b153f2caa67808b0,1
61c2e172994cda7da108391dfa94705c,4
630cc3601878aefb1f281fcdaa5801f1,1
b3177f22c2865bffa7c7c11b5d86de64,3
7d296c75717be8962d521ce7c92584dd,2
a0ae1798410626d419747f03a8d0d16a,2
33f26a772866c22d9d0526c15f9ff38a,2
cf362d030cbbe6c58b4c6adee2da62b1,4
e72796f97f323ec1d3bfd1fd4e754e74,1
474eb4c0af4f6229ee305684f4b918f6,2
1e6f3e26a761e76be9e81b913fcec500,4
7112776af476b53f7040ffe692edeed6,1
66f49d28b1f5f283a567c143db2a1d64,1
c0e4c887838958ddf52d2d9bebfa9687,1
011b41605060e8ad3431759473e31348,3
b5a29163d513916f0d81a0d1d5ad0521,2
07bd7b94bfec9f38bbc11cf4ee8b5e39,2
674ff9d16ac761a43aec50d950bfc5d8,1
25d980432eda4a74db6fcd403c5ddd19,3
1515f81bf44d4b9a723c449c5baf3219,6
60300e9e5f1e55d7934f705e5a6df0b6,3
bde3ab1b28b7f4800efa3f43ece04286,4
d8e604f46e640b837cd00180ccf3c03a,1
375eff0942a392b7af3a43fc720f4cb4,5
903356b4965348001058cbd764f19dc3,3
3ba9028a7372f27c437a865f4fdcf510,1
a2fdf9c5b2924b50d11c077624bbcf37,3
d6c3796335c61452cd33f039b1e60029,1
32fad8997efb248a8796f748a26efbca,2
66876fce9e358e506eccc0eece3c12c9,1
9e85f6cda1fa15ee088124114fa72f64,5
794c51bc8b7887545a9e67d19aba0a87,2
b5039c8ffd5271cfb374ba2fbcca41c6,1
0993f7f5e3f696374773d5a764cd1e65,1
4f660da339a0cd972d77c8083eb6dcfc,1
bfe1415eb2f4011aa1dd54b9111c97af,3
8452c23c045de3e825ff8618656c3aeb,2
04a2193f9c388581c313c0ddb5d79ed8,3
334519b66bee70ab4b48271102caa566,1
b4103cb21947a55a7a0536898a09343e,1
f5a8ce9cf06c2aa6887d1bfcd72be71a,2
33abbdc116101eebe52ac81451f4e94f,2
a0e583aa1ae6a273ac4af79313894577,1
c853ea472223a96f9f5760a6a822bce9,1
6407a3002e554151d1103d897574049b,1
7cb5223a4222265799b6d7a9ec91f16c,1
d6a71e526a1624b502dae26ff14f79dd,2
7591e1cd701367f3e272ff840c6564c0,1
30de75ee4c0c6d55a7f79b6e6597c749,1
2cfc9e149f96aee8fbc4224936d330ab,1
9def7268ae632464ba17c1a49e228481,1
7533cdf1c20f33291ec0f62f9c3a21e4,2
d5cbd417939c0054b71a3988b3452cef,1
83a96704aed1fa734bd9db989f1fb44a,4
b1c6a511ec274253a69dff8fb7e74117,3
cafc050e854eca198986593ae7831bc3,1
3bd231a1b4f449e32b948d3403e6ef3f,1
201641717e4224e98a70211b08f72cc0,3
a9e20dab7a935241e5c4bacd37acadee,4
d3e6a1d326b5061745c18e72e3a96e8a,1
96d9ad6e5d5fa16c8ef3db4e56287871,2
5bc8375c733076254c3aadb79d9a66c8,1
6fbc6a605ab02816e19da47869cc9a9b,2
312fd585c201761bef1e76c1579fd2f4,2
8f40aef856f8b5264ebff16d15e9b411,1
9e817c8eb9d40ab52a6fe1ffbd238915,3
7e190c87924bedb236953b02a30c9ae2,1
5d690dd11c42927bff374e85b90ae987,1
a80f580ddb26cf17021713acfa9675d4,1
eab3f54f074263d76324984da1405131,2
605a4469a7f192b4c60eff17b3c8a22b,3
0eedc41c3029820b47976c69a3fc2c3e,2
8b56fd9390eb919402a45337ba16f28c,1
7857d5b0916fa65af99e0ce1b267e4db,1
a8e7779d987da2d4df3f70208c913a0a,1
91952ea540e58ecfe42ab215cf1dc718,4
ed4dd06ec1b16870c4dd7ca85585e66a,2
1032ec6965fefcbb3c2f290cda73e7ae,2
4cd33b5af4cf6ceab743186ad7f2ed21,1
d21a9b5f1f6b7031b39506145d842e64,2
34fbdc9753869d5209cc52703f36be3e,2
f45bbcd475690ebde5c2f655f5ea31b3,2
b4a861fcc6eb760595ece532a432ff60,4
00f1a38a6276f1c8399b2d314dd6fbd2,4
4bcbbdfe1dac9ccc969ffa8e5a06a57a,2
1c4c6cd5aebb0e917009ee0bb19b74cf,2
a071d83323c1c624f12fa68ee82a41e2,2
3a5d4963ab530027ac9ba8fbfb30456f,3
a787c5ae06711146cad28b65dadbbf15,1
d239c833a5bcb755f77a14a6dd171fdb,1
efd1733f8c93305553c895b68287e4fc,2
2f93eb2afdfe81c415bbfe00a9f5c89e,1
fe8a6fad85edc8b7809878027281323c,5
11acb3a7b6d5a94d525f86b63601c6ed,2
ae53571edd2be78624a60d564d2fba98,6
e05a979b1010157150a2537a66c06ba4,2
f9ac0b2bd954e2c5079be37c846742da,2
4f95da02fe17b50baa88cd24ef0007f8,2
91d83ed02da17789feead6c1cdc41783,1
3f791b67a2936fc1f2e9e7ba47b7af43,1
f029a65fb44cb5724dd229ec3176c5ed,2
1e22e1403c31eef6c455445239497083,1
bd0c2c331c1d77197426c920cef6dcef,2
2cb22d168af60419138ac94cdd3c8e65,1
4c824f8bcbb7cdbd2a63c907e8503724,1
bedb554203ec64183d6ad726661e7d6d,1
16e7a763d3ec7d3bd10acab4a2273c54,3
5b2742861c51c88cde9923fb55b42ca7,1
2268cc93b0c54adf115e50040da67db1,2
0ad5c2d3c7ea7354fd97fdda82900041,3
f6adeeded73fb653a1fe5bf1b236b92a,2
eed1d68e57a4ca4a5b7672d89517ffcc,1
88a00a4eaba4caa99ce8542c3bf6646e,1
930a7ea3e21483f84d9587a182341c0d,2
31f65681036e940ca71175983bcba6fd,2
39e419c5b9b849afa7254df4a44ea17a,1
82fbba28a926a3e77c0b1386aa995822,5
aaa33f50cb5e59f61c8a60f9f5672920,6
58d7299179d9c670b86542440b31e8f4,1
689e1b29277dab8a61066a4608e48bde,1
dfe7142348bd720bc5dca844d336f987,1
8a84115cd77d0992ec361e42c9adca49,4
2712bf94be51e7602ad19e0f64b09928,2
cffe884fecbada90f975ef3fbc9cf015,1
7def3709e34abbc330dd0ff00d3dca29,1
ec18f152eb334a30dad81a22f18a271c,1
b8b804fe15deb97174e83311b82ed4bf,2
1662ba0d82bb7835f7cee3d75986d1e4,2
7a74df92a8625d4a706fb3b5c3109191,2
eb8d209edd1b233169dd7dd9f73498ae,2
3e4ebeb236a0c9442570e77c5e1865dd,1
8897fded33ebe4feae2ada9987f7dcd3,3
0d4af55487d5337ae7af9b195ada3664,2
cdff4869d3809cdcfc1508d39938b020,1
956702d8dab19e3ac531474db984b207,1
e0cd41297886598328c18d6301b7a7d2,2
65c40e7a949ae1455e72421d8d2919bf,1
006a5b34d718e3c5801535603f0824cf,2
ac125f874f3da29f553a6b5277bc8bdd,4
a30d7a2a9a1b5d0ca969f1944d5ab886,3
8519a6381678413153f8c8f98ef508d2,4
91ccf14138befd9e17dcfcd810b449cd,1
601d40b53ec8231c0dbadbd253e116e8,1
57204879deda76b503ca10bef5fb3087,1
41045b06f5b500f78d9ee383b9ee9fb0,1
1511b85e3d95f38b65c368ea33ff16c6,2
3b8c26c213ae3597dd414f9fbda7499c,3
20d63ee11b1d40cdf91fe247ae42449b,1
d35e71f3846b8b4aa7610892223281d2,1
1f2fe97942691542d1ba282c3621f8c2,2
11d24143f202e9ca9e48c09d49da3a2b,2
7650faf871a5560f5a8a2de3a3da9395,2
312bfe6da8aaef7009687a9f6e6ef9ff,2
d3bd1e44e6314d02bcf3c5c7bf0ac885,4
20eb3835ffd1736c92570c40158fc35e,1
eadf2aa1b1d4c05b15bcc7925d76427a,2
b373def7c9600742bb98b38ff1c2881f,3
87b02544b8da0cbc6e74aee23546dfb4,1
0b34272406e63a600d879d008973e1d8,2
f3cb7559f2ab8dff29b8025168fcec16,2
57206987d02d44d9df26b9d216f34337,1
d21e3eb663585c5c1f82051598e6e5f1,3
6c68380bdde19cecb359e2f0a56feefc,1
c7c9085d6346f429eef96f5280dc3cc9,2
6abe10024efb28e51dbf36717b3377ff,2
1ff923637161d093a58522a2a0d3cd96,2
50c7167b9c6558e899d75970d4809dd9,1
9ddc345088d97ea8eb254abb46d49baa,2
7f8a490fe1b385c11d7433265ab6d79c,2
bd7493748249338ab1af917a77b6c3a4,2
bba3313f83ab27b6f12876308f94a0a6,1
2a9460fa50750780a3c05b008808ead8,1
c5f128654b6d91eda96b64581d85576d,1
3b493542aefec534c0ea6b91dbb097af,2
b46f847467efe559c84477a27066722e,1
6d17dbc93557326a1a712fda850d27f7,1
963424954c2d8da1a66e696661896f4e,4
f572283074754287011d555bd27a3e9b,1
4b01d1986143de8c0096847db0447766,3
83974b1c02676dfad489cbf5092aab7f,1
78aaf1d6eac088747164c9188ece3298,1
32e0ca3de8af499c5c3a20f3c453749c,4
d9b8fec676dafc6ff9872a6d86070652,1
8e9ef9bda5073c2641758fd122b928e7,1
28dd0826205c6bb94892ac72f19a8c06,1
0ea9a3724d568b0f3f31c6c7de877adb,2
da4d803e8c4e8dc67ea8279fc923d7ad,1
1ae7ab733985361e2ed26fe99d50f7a9,2
b5ddbed03b41dec643de3208a8e063c1,2
10334ab0bf6ff99d84d24c5fdd9294d5,1
1e9a6b4d35d6d2bb6ec581ef1996703e,4
bffb334b098ddc016075d0178132b979,2
f5b0172061a76d9fc405459e3fe64e16,2
3edc18c85af617501468bdc6710264e4,3
60fc06d6d375056e53763bb8a4eaa9c9,1
bc44d4a2cc540b11a446eefab690936e,3
762c50f068e9feefe2c3ea0503652062,1
8c41eddb9d4798b46613ace25262162c,2
388a7e13885d34b9a7203c4cd570caa0,2
f8d9c01722a86312847f88fc055ec7df,1
1a21f31f980bf1fc0a31840e11545d04,2
932c5cffb62898beed8ef58faae0fa05,2
0cb3ccd21f02f9376497104b92cfc606,1
c29d78eef128186a756d888ab89b49d1,1
f88a1e3363856ca0cffe78045f3b9d96,1
2c8a99ba18fb9b82c1366665786957a9,1
a07bced069303bcdd8ece86b22c9a8a4,1
adfb598958fed6b8b592b299e45f9cd2,1
485eba085ec116251c0446475f8f0fc9,1
5d2b7c7618c59d3a63cbcb007fa258ff,2
459970a06406250416b98fceb8d16bbf,1
03e23ed93f858b3516ca4692f770a718,2
a52455a91c0be57df8ce34a9a32eeafd,1
0d399c79094b6acabd5f0902ad4432f2,4
1aaf052278d900a0c390c917d94e47ef,1
24981b5a235317dfc7a64ec09eee18d4,2
aefa39712adde541e2fcb4f1fdd94aa3,1
7a52410734b916a39a2d10581215d1ed,3
abbfbf2384f829c34936be4acc08bfd8,1
1bb47d1080971773ddf05a1b9cadfe38,1
e7ec6d19980196c77ea7fbeab48ab0e9,1
6df1d806b4c51eb741ec0ac0274da5ed,1
ea6a88e99a92dd7420c5b70100eb70c0,2
7e89d3c78cffa2b863ed7b8686804e3d,1
78c06bc64386e1cb383db5058f4513b5,1
5d338e606876feaa8d753cb778dd5d2f,1
1ff2660297ccabdf40e99634e69bb9a9,1
26bdb137642a10b99b5b3aba0d6da2ad,1
8ecf3fae8bbe40cc6ac63f5f838273f7,2
3b98accaf35efb5f9392af2bc13a1ba9,2
8a8171a53470c3f7dac43e613d27a4c3,2
68ae890d27a7a1ad6675956af7bf423f,1
5f7a2a566833175eaad8f86a3faf3ffe,1
ae263b71756b18d87e58c9638bb066fe,1
5606c58f36663d6ae0004676e55d0680,4
7c1aa7039f0f7dabbb89589999b00f12,1
2ff08b33903953b0c3d84c3e07603de0,1
1a241cbe4aa9561d6bdfe547d4310df8,1
8d36d2ecd05a899d5fd5423f91cac3b5,1
c39c67944a9cd6ebcac673ca28585bdd,1
5aed4710e676a8b2586529cd3afb0cc8,1
172cd701ab649dad5ecf4505ca873762,2
fdb7547567819c284201708bacc99d29,1
a549d6a6313a114a2505024a10713ead,1
49795a7fe97a9981ca6e6f13e8b4927d,4
4f594e72cde84b85c46ddb62489fc142,3
8bd2a0f74e5900d8122bc62b197112fd,1
9d2cc851d9f6dd273d41ad93b2a97ccd,1
1f1e7fee2fe61f3f687ff854930b7237,1
12ace233bd2d9a108954573d62c7df4b,1
a2c5d42137071eedba6eac592ea089ed,1
e66e4e5759104ca944693c57e7f1d28c,5
349a71970ce1bae936739946faf65051,1
b17922432c4ff560bd982d2a59e174a4,1
bbd6a9b6ebb68bd0b48e8f1355e223ad,1
d1604ff4d3e2aa8cadffd276bae2936c,1
03a70c0627727f4f20c676a12df1d1fd,2
5b1eb21befc51e1279be5847f1255b51,3
fdb9059d370615f87a56dc144ead100c,2
bf079b19d2cebc81b7025c51277807e7,1
53e718e0a1af3e4e43ba2bd0eb6c818c,1
f3c13294f4fa2dbac492feb9611a92e6,2
7b9cfbc237946655f9524ce252bf8f6b,2
b5b2035a025089e4484c5dd90ce73aaa,2
5eca4d5fb450252e1c76f18deb1d3619,2
cb05f00b116f822b13428fd71e3027c3,1
855e4f65c07b69ac6ae0e31b031c276c,2
b38a21ad86d632e8702e16220a413504,1
c56352ef36783c2c61fa667573d6f33f,3
b0397b0d7a7cda1e1362208e146ac416,2
ad15407c7570b7bf12ab148ef690c5cf,1
7886b44dbb8e394b804385d3d579fa58,2
03025a0952262c1fd95dfc867485eec7,1
5c5e5c065c6b7c939a06c56aa27c2061,1
0ff0a2921052207516095785d5341f07,2
9f874fa389945a5fe24100359c287711,2
cf00ba7ba3b8e6bd5e2133e4fb7b6497,1
58cffbe3ce160713e4076454d935d751,4
e086ae6e1164a742b96950c032d94d5a,3
cc9c3405bc1f3aae34e2c5d10156c718,1
fd345eb79fbcbf0d35054e89156a0782,1
f85969d1af04ef5cd61831c8e6ea5029,1
1dceeeadfbc1c799dbc3a8c4cad9cd97,3
e97214923204812fab67721e9f358408,2
bf5e377edace1f74b39a901d02558b8b,2
50369ef344178a5ab887c68eb735accd,2
147e4c0519e9da30008b322d9e685fb3,1
7d4d05b71354583cc1028fed51075f88,2
62d11e036c0172443b3af7478b986dbd,6
fcc387ee6d2e43a9fdf39b634cfda095,2
9b18a0e3a0dc4d0299a9d60fbf1d52e1,5
b5a9b1b659d165ad90ea2f7e9a41c6f3,3
8bb8ac996005e7a64a332220fec60a21,1
aa62ccd0e045d9655887fe18b7918d79,1
11c51ba9e9cc778740b8958541abd71b,3
23bf5b3823726cf0775bd1574ed89a41,1
4ea13faabbe3fefa2aa127661272cf1b,2
c69c64cf12106b6f0d74f882cc6bfc25,1
bcfa5e1283acc628b56df46639038a71,1
bca53ffffc8b5dea1243179379b9c9b4,2
20dd14860290acadf8b8439f58739f99,3
55499cd1325a0b4464e05eb78eadacc6,3
a987d1c1f2a8718ada60102ea46c0559,1
82d549db0419dd6911da52cb7a5218e9,1
f7ee30ef70a0ff67746a5c51dc98068f,2
077c0ca0c4dcfe65557313619c7bc1f6,2
4b5b53f41751ff234e74faf8a0c666b1,1
e083db90c03c1b9c300ac87a564c5e3a,1
b60572dd45a6a7e816b6b4c45404d9ee,2
d54822bd0f92a96bce53795e48a76279,3
6b3399efc414549a1b250885f306186d,1
f0bf1295a427fcdbfdfb7540d9adbc46,2
61164bd2b2049a8d7f18a536a64e6af1,1
4da501ecd25384a99ea38b9c4585af1e,3
7989ee070a3dc296b9e049a16aa249b7,1
230c9c2bcb74634b53989addf4a25432,2
e177b9ab3fe8908bb4f9be1fa168e290,2
570e3ca3e2849cbaae4a87fe65ecc8e5,1
bd3baa846adc59f2f6510744cc71d378,3
c3cb3e14d2acbd54f90639b1aa5370f1,1
25b0b4237765943e0e98fa22c22689dd,1
50bb933e8bc30fef0caa3b6288e6a12c,1
4506211b2d51a288073f90159b77a0f4,1
8b3375a2e10593d045108ae6f3d100d6,1
9f337612d42cebbcffa60bdb03da44b3,2
6c282d7b5aea26b2575413dc50280a8d,1
76f304297815d31855ebec2f46c9e7cb,2
0cbbe25d2eadae6fa3a16e6771d836c8,3
266c9d289cd3b9ef273b7e364cbed6f8,2
9a9fe89d6239c418a5269e7f6559ef99,3
0704d22204d3d847d130e74068a45283,1
d68d3b22034d8b0a0d16b37eafc0885d,1
9e682e3112879449bf63c6fc10005b6b,2
824ceb9fe75900bacfb0315203cfee75,1
c77f152fb4281f6f105511890d8df19c,1
20697a4eec01f1cdad84a22b08b89495,1
5ed703cff85eda57f58dc0b67ef181d3,2
9e74b37011acf620a64f29aed4fc49bd,1
46e45af36ff0b59c2904b217cb4063d6,1
dac35a22c2c4c67d8809339dccb78cb4,2
60170d98d0b2fc1ed25f9e97772a45bf,2
59f3c7b573d7d1c68506dfb696fdd2e8,2
8b3a0f7f7be0af7c89c8a8096f0ff8b0,1
fb472b1dc2587eea15040cac042f3cb9,1
f80deac07c36e7a36e9156ee94f83ea2,1
06d3d1576f610543cc83c9200df4d5fb,2
630f018c217ec053b93d45ab8cf3ab6b,1
dc9dcc558b63600267ec8b2553e86fa2,2
f2fabd11dab8bd2a2f9509b77211cb62,2
84c3f9d1324dca03966041886de2ea32,1
29f38bb65b98c4a98d4782596067d52f,2
6875662444f08b63f1dc61a7462237db,1
47456e13b561566eda05913f418005b7,1
2df500f04622541c61ff94663567a359,1
88c843d4ee3e9d3e36c55c8fc3865bcb,2
d581f25a730070e7ac113b80ac77eea3,3
204a7f16985373b51046160373fd945c,1
519c61039fc6e98b114801a09900fdcd,1
6049d76c7a024e2f79f23c455073cc8f,1
926e092aa69474c7f658499bd231772c,2
41ae95f5b454965d4c154afcf482cc3e,1
d4312ea299c636a6b426f96764b3af2e,3
b73a2e501b1939177aa278d6147b6448,1
0940840648e13249500f55a35adabc87,1
6a826bfe55d48425d2a8fed73950b2f4,1
324cd3a92546bccda69ba53e2981da2d,1
cf78bb7119f7cd4ea571fe17b35ffb64,2
21c12e611cafe90902ab37923697b0c8,1
757a89d062a3786ae87cba4c76f2d55e,2
9d92522654107025e86d836b549aa8f4,1
b0bdf60a6fada4f0d8deb4add2ea0080,1
41d960005a49e63bde2a94daddeda2c3,2
4bc6f833027d97ed4c3cfdf7598c6156,1
e023021a9d070da4a7a3ff6bebec31ce,1
4ef1015f6ed9d419ad93bdafcdf0fb83,4
76211b379143a632cef1957a5f3f9996,1
7c20025fc74d4a5f372678014b4a4f79,1
e2015ce20c33d29aa699440b4615589c,3
3836332b85f12e0592b7afb488f6786a,2
cc86b61b73960bf84bb745498f7d567c,3
bc4d4f9334c56c130532d6bdb039addd,2
f1ffd5d21bec687fa7c1efdd8a32c902,1
9d4612fc93f867b8f15be6ca2637a2ea,3
f0ab39ccb86af5166e1fafd11487b39a,2
f7a7b2d5223cc9b38982ada869586ad2,1
297cc26bd64e77ccc288416f52950acb,3
6f3e73130cd4accf249b7ae9419e35bc,1
8181a79c50040fc435ae616e9732feb8,1
96691e7842f35698d75fd195b5cbdba9,1
1cd3e3539d7a75568092d3c6c5e00df5,1
c305781f61a456da43de703ef729b1c3,3
03139d124e502fbda23015b7d6488749,2
aff0f719a8c753b2cee755d61b0a7116,1
08d5a59a1e0a074ec377903fb88ebcf2,3
818ae919f394fb0e0547e495f7edab61,2
a92933f09ac558e92b3e2b2bb772e75b,1
fcafedd35e9a3f49f71d912d03ce19e5,1
f764c8dd9616b39f53c650005cac3bdf,2
64dadeddba9005631f911050b4f120fe,1
58107f73b174daf4c0fb60c1b7a09c7a,2
c0b8d5343a9ec7ad6a5d39266558ff34,1
bfc7607dbd8c12a9e27d877213f0d698,2
b19ced5bd4849aca2a3105476cdbe919,2
6d7eb264801429b41c3d405a7f2b2a33,1
20e6bbcc61d743a004dc75cf47627f87,1
4f02769f9c307d3a9af02fa889e08623,1
ff40e375c9a7434db25335a19e07b96e,3
0059b3b5b86820e42e2317929dbbb124,4
c27abd9ceaa8b7eb779404f173aa4814,2
e2bae87a873045731b8d06d3b03b0eaf,2
3b161b23de87342963f8c268369cf214,2
01adde7ee6b9d42c6452d75b8de767e2,2
1c216809b59b707bbf94f4b087e83632,1
3726314245c5f07289c8bbfc095f1681,1
4af495e24ff7f03975678937b8911a19,4
1a8d6751a1735f038e4093c2cc58cd01,3
9d0b08b315224ca585c227729ff28049,3
a02fd7437edb3e8815cfbf924d393e4b,1
75385499a293b09d44e43ac6b7f0632b,1
5e48b33662765318aa1732592ea9adb9,2
4fa932fad0999087b342241767798dec,1
f2f74853abd108e05d7b6e939b7470be,1
19d356cb60ced5070afdc84edacf50c9,1
0e4a7954dd75c55761485d2e14d1479b,4
f4bf38a36ad0a544f7daf970b5db4fa2,2
20fd7c2d6c681656f0d18649f5b4d7bb,3
6e670bfba2422204a6e5b5d862951b58,2
2e088ed51ea26f4b674df66885d2ac48,3
150b814d4810178769f1585694143d6d,1
8f780d01aa985251f6e64fc7ebfd11c8,1
65e3c8f86e2aac060969e05272c0eec9,5
546001ae00b59f3d9eced44eec1fb4ba,1
63f0f5d4c25e250e57ff28d109c2353e,2
04422a3eee0c7970ac6ca17cd05b05ae,2
d0dbddd69e8e64d5c43e93d418d9bd2e,2
a26783c9fbfd2c604e811a429734aada,1
0b54ec0a42f4f1415d809f0ae11e66c3,1
7de54f39ad5f0363924730bdff5c1a68,2
66b6435380ba5569befaa94f8853aed8,1
56608c6f7236e930a4a1b6656d743fed,2
a43d333bedcf4e27ae8c42377e2e8c91,3
d26fb429f862ac9edb0021c38b0045c0,2
49153c791bdf6f092850b49b735dd3f3,1
6fc42dc8d9de176615a4feb60e420e20,1
2f748cd6f49da70005d157c69bd28ffb,2
31596ef450dddee89ce3dc88f421b0ca,1
83ebf63964f80fa313c3bc7a38bb2770,1
688e309994ec7859249fa4aacf711495,1
2f03bab663bcaeaa1866d77fc43eeddb,1
334eac94b58f5b7bf8de930856f4f22e,2
a3ae20dadcd2e2fa782c349963ffb5f1,3
881d283be8371626946e076115d17a5a,4
5eba3a02730daa1a91186b737f5989cd,1
929ef45ba44e72521ee3479f427173e7,3
6a9e36a94436842b8577e44b10ebb4d5,2
eb3bed5e7aa9d11fba98a2928f98c6f5,2
1b99841e69184234846189eba8850f13,2
3358570149224c08f2fc09c8889f1d7f,1
86e891b4a3ba8bd565044553e2673a85,1
464000b2803fdd8e072ee6bc516a4705,2
8c0f2c72da4c5e87620136e913b23300,1
20ff3d783d145ca7aad12dba3232f9c0,1
88f2020891cc9e6f410e3fe12b4131df,1
921c3899d6759425a73a13e5d71eead0,2
a948997650a11538711ea5c1cbd4eadc,4
2565ebb0c25043373b84f1f78ba67938,1
83b67cab83c2f3a34256bc95685ab8d6,2
77e71600d3edb184c2fbbd096aab3ffc,1
eebafb9b965145406fa24d4709bc4562,1
e0e815c2f663fdf51f1e9c775f369a53,3
ef562fb73a59f1f69d61d49f976429fe,1
bde6e4837a2787b2755b22845e43b8b4,1
df07da4894884d99ef811584be0ee21d,1
45fead586d1081acd2a76adddcade547,1
c46350aba981040e0a1c4739e8862bfb,2
76f65f8cdac5536a270077faddc54e94,1
5bf64503a8a106ad5b1126255410c44f,1
87df528c307b2dffb6b4711b5a891c7d,2
1f742c804851205d6533075953b08c22,1
ef69ff89811cb3ed75dba8b7a7593500,1
7f801ad40e43f6d2c3cd210da592fbb5,1
9f9bc30b6a325487f19c271828b9dfd3,1
9de8848da85b13e6d09a4d58c80683e7,2
7461eea973c57cae9d3158fcdad8d5d5,2
f73e37c828c19e2c7e201a6d2a52baa6,2
c63ed75da7e093c6da1f4cc5f47e02d1,3
7bce99693dae46f78b5814054e8cda3a,4
b4aebefdbc9e9d28fd6e404b6af54db9,5
f45b51ec9d4850940262391cbcb5a766,1
0ee766aa2576c212b19bdfcbe569c42e,3
7c4f609668e528c919565a81a7e761e8,2
2b3df05c75cd8493579b07c87fd4a38f,1
0c730464c303560922f4a34d6d4a9781,3
fda18b15f51c59a2a6afda321b4680ac,2
7d602641f2a0211f31e769085e17f58a,3
b5e4a0e98b495d0d0e9a20447038b409,2
0c703f81816bf95a2711ce84ab769e2d,5
6aa1537ca546436c9a07db8b56eb8d40,2
2a830c23647bc4a76655088f2e7e4744,4
9106805589e207cbd76a8a956a79bf54,1
69d5f403341805838c9a05e2851049d9,3
4951e3b7885a15f9385d206937b9ee7e,2
973e8068a42bfb8fb09a52a81ff44fb5,3
344d6e97d54abb1746ace01c9b2131cc,1
b3787c402fc6ae919b787441ccecbf82,2
abe17e3274a677d0ccacbc396fc9a8a2,2
bdee7bfc3f0be04a0eff94219f0a0534,1
e018a2fcb06747d672cb10a7463dcb5b,1
b3804dbc67441abf7694d4523d7b9778,1
a87bf57002bab6652f3b616ac1bd16f8,1
371a398eeb1f839b9f6e13ce88e1942c,1
5e09db33d4081b6463d3a1d7cabd7fb5,2
491d6f25e9bb3863180827fe3f16aad3,2
5826feea3a36382edeba828e70a65a1e,1
ee64587b62aba78f9c7ca16772ecdea4,1
3dda8d6bb88ebb19c575c952fac40957,2
a8e9b326b1e6c2fc410143e666647f3e,1
