entname,shopnum
1c7834455be343143f1dacfc623b9830,2
cfdc1ed0320c5dc650f47580c0445f3e,1
e5067f6856891c5b48612bf8310e1a5c,1
54dde4f5e50cc3c234963371c68181e2,2
8de5d0a23037998ba6d33487fb74c5a7,1
de47bc0b736763285a402a8abdfc1030,1
c22129c9130dab36ac3d3a050aaf0160,1
66516154b2d22d1c1503b81f080ff26c,2
68fdc19ab58bea69f66c7e272b49c0a7,1
a431b3ba90079d478e5913952800bd75,2
eec90abf04437ac0495746a6a37056e1,1
d425e480709f96b575e98f693640975b,1
b5dfe6fedf6d2a92aef93c12f177fcf9,1
f93b7e95c63badffb5f08b25186242da,1
46c22951a86c11cf9279b99f08e94c2e,3
7ea7f2c14ba49ad8d865d34b807dc73e,3
b72c50412509af86b7607f1019640d35,1
749820cfb985b6c8f847b1566ce5c956,1
c51eaad58b93111ca6827eaa569f1337,2
276160ed19c0c62cc7ea42181d236d70,2
39fb1460b6cd99b74ed6fdd8d3f51342,1
312649a528c9ee21519105ab23b21bc6,1
4e5b30f3f4d722b6ba939ebeb9c28c30,1
01d1341e8699e569758adc70b6162153,3
dbf731ce270a2c1d48ec2f79fa812a73,2
b656701677692e654f2126ce40d82c42,1
d4e83fbb9912bada438554abadd0e52e,1
2526fcddd000a5903041e32370d44498,1
0902601602d5032da7c686629235c74f,1
48b2fdd4f06a04501f14be2f5e3f0800,2
cdea60eeb52bdd8cdba2f79868a61002,1
b70caee161dba3a607858ccf63fe4d74,1
83c2f5cfb3243fc39b3163a47c3959ff,2
155ff0329c662d3718123585fb0d6a5f,3
6acc890b29dbd3d7b1e714145b06b5ea,1
ff69cd1056a4902f9e39102507e4a292,1
d01e57e668a31d15bb8c051ef5a74ed9,3
daf69aa39c3da7a4d57d4c38e157d79d,1
d4a943a8d944a1932c4964ec135773fe,1
edb2164ab50cc8f8d4594befed87d6ae,2
c4a946063a34def79d7b6b62da8093f0,2
13a576caaad686654a1d1e1882d707f8,1
c07ed285001764fc761d7f45fb446292,1
d2c8fa232968d68bc747e213f093385b,1
5cee703cca3d79e2dee985766c2dcff6,2
ba571292911b63ac8c6a54f73b661b18,2
8eeef72e98aa4eec59da0872ce1da66b,2
8a4985871616db2945b9b4f58217dc45,1
220aa08f3df350ff7ba5053200169493,1
c8ca25a0091caa6f6ed8d4f86e4c16ba,1
4bc228a265fbb3e995f61a5a29433968,1
24c03efe425b36532fd0a7f68aef96e7,3
d941f3c1af9e96e8f228caa05b758823,1
d86ff50e3e3b9d84c1a93da62a6d4021,1
c2b1fe0a5b3e4bc8e9d90d7d148b7f55,1
fa8a807e6b7b55ce2e1636935d54cc22,1
745509d3f6f9ea1296416051626d509b,1
6b20d7a24f4bc59e7f41c99549b07dfb,2
2d78d45bbf1b3a42a4eee4c5f80c8431,1
36c2596dedba81278710440d67fd46b8,2
719c0d707569a57227f4149d4916f0b8,1
45c144148038e49c614fbc6adcee3156,2
245b44b2e22951011a43bb876b585c25,1
4cec61f0c8a78535cccf74ad2b53115a,2
976d8d756d46d9505d4c5d30e9d8df1c,1
a42d8b9b1e53338df5752328414fdd56,1
3ebbfa21e55295b86d979af7a46b795a,2
1f365e159dfbb242dc9f47142924710a,1
3451ec0f53913efa22282a6cb102c2fd,1
243cf61558c56b00c306252e8b0df750,2
831c83f9b68cc2e1369faf0871470c08,2
382c4488aac9fd38cca04b9946a78ef1,2
3e958d3d585e02b931802a5abfad331e,1
354e1aaa7338919fabb6d9fdbcfc721e,1
6eac47071698afed2a71b584f8a079a3,1
a9d2293871b42097de7dc076723b554f,3
1f56069f28280addf1ed4e3fb5d8f4cf,1
b144014338c2528a6ed47de81dedf1d6,1
89a74273ec1793e3e81f73a8ab0ec5e3,1
718e30e833b85ef12b98be2d5ddc43b1,2
3bd58c9fd34338fdeddda4755b25b9aa,1
d8bfc28bcd48948a50a42a91abc404e2,1
f7932c07bf4083ed282dc9ff0e29a02d,1
17c761ad172497eb67039aa3ef800f39,1
7ec28e39759a8b001b8bac00c1cafe0f,2
14f21162663e2898e49583925e9e2c83,1
5210e450ffc4c55111af2144507abd1e,2
4820d95f093e385b86c81156f7c583f9,2
d49a8657316e66bf95b38a7c6c509f93,1
1fed243449800517c12a7d7a91f9b9a6,3
04ebb4bc76fe1958e23db736cdb99bc7,1
998486991424d9391620b052beb3db00,1
41c63e7f3b2bd46ee3989ec863b28f6b,1
39bc0a53cf210984d7903f1531f7b004,1
4ad6152249fc1e000b10da0e06eef9f7,1
3cc1d7e3b0cdcc33c90d47b52cee0a31,1
6152a5480912cdb561cdca102c48639c,1
980aa017ad23e1fbe1c13a5403e9ffda,1
bd94bb9cc71825e029540f4843c9c627,4
7e8930dbf2c8346e01cad3c4bf47b588,2
027241463de7a4cde60191fffef79ea0,1
2582c084cf237fa631660d287df59d72,2
ff81e9fcd7c7217f8dbe8e646e2c01d4,1
2c1177efd3340eae4dda0b0d14eed5ed,1
d0b6f1e5d4b780b0c910f1af09d4ff2e,1
ab1f841f94a71f5e2fd2d85acc4c3161,3
6607af9784fbc980c608a11b3d8ccc48,1
90f40be0d711693846c0835fcc6946c3,2
9a3bf9775fd009e0fc6719b8e3784e94,1
2ba773fae318e08371324e44b0a8e153,1
4579336e0a0274f07ad48ecdb0bc785a,1
651157f84f4144a006a1056040f0cd3b,1
6cdcab7346576041c94057ebfdad4b89,1
ff56f782d784e7755f89b3d307ffb01a,2
e9ef8bacd0cf6ca5b846bbd37e599b4d,2
681c69633c14b07909f0add06eeea1dc,1
af8b0ca0cac247a955730f9f6ddf55fc,2
ca850cc827a680b2466c92da891ef617,1
d958db0bbc5a8397cbd9c6980716c9f0,1
6037315a328098889b50c8c8d0aab8da,1
120bcd8734dd29dd8b7c3616e362de37,1
92b7b7d66039c47b414c642b2a8deb91,1
266aa150a77206b3fab1349cd4838dbf,2
9364d77eeb7302cc2a7ab7392b83d54e,1
0a5063eedf355875e6bf70467c2ecebb,1
c78c0c495f6421f78bbeb45578014f38,1
69d4ed3552c58bfd86270ad43595a252,1
785a4ce3646d71c2dbd6c95e4ea75525,1
739a2bb6ad4f65e153eaccbef24bd72e,1
07340d9ef64001719aed038459a2682c,1
5d47ac9ce1436cabe9b0c13dd2c425e6,3
bb7914f7d04b1fb7be1633ac7894fe12,1
6bc57ff4463529eae307423501186956,1
ebc3c7a82fe810afac43bf3186732210,1
60fa333e3dcb52ac9398ca01cc49b30f,1
e489185af626c6fde04bab29063cc277,1
ad48be6d116753cb71d51f2412022dbc,1
a20a6fee2591b7c707c01a15f1b6b0e6,1
08661d287f307d0a6dada05e9f775b94,1
b63ab28a1f20d2c23136347aa589f41f,1
675251b0bcd0c18ef8a607fc033df5e4,1
0e3131efc85745aa05c02f7892a4e26d,1
47af16a76ef9c12713576e04a5be11e4,1
e63208adf39e18962cd2e7b062cc4004,2
deda54f4a5df777199393196bbcc55a2,1
cc667eef90a6b057f46fa54783dcb3ac,2
de6db17db041337656c5c54af59b1bfe,1
fdd939cf9a48ef7f7ec61b61f78b59d4,2
c45909e30254fadbfb6fbbf73cf52520,1
4d43d971c5a87ded919853192b5df0e2,1
df1669d364f199b98ddeabfe1594c6e6,1
e67b642053c3fe84768484b5d242e9af,1
a081b59ab2ecd8edbdc67ef6022437b7,1
54ea2fb519b8cd70a83277cf0303e684,1
344061cb0306ca784b75f806a880aaf7,1
bc70a8a5aef3684657dbe7a1b5f0ff1b,1
0258cf88e13638900389a84d3cbfbf3f,1
c9778c6c7cd319120063832799be15ba,1
b056e36fab76f078301901045741d0e7,1
4265937898cea8a325431058143a8f67,1
8726c371599b22ca6f4eeffc5135f0c4,1
bd7cedc0264c4dc0f1bad8d826625a48,1
c12da847a1720d0a44b5080fc0c6dd3b,1
629978797b74e8abd14d48b61d41c91f,1
54b4112a773368b18ad2de8031567e5c,1
d3e8e10d7f38ece487da2e615643ad80,1
de3de3ae8247a7c1321cad1cc8376dc9,1
19fdb7452fd129e42fdc13c1c48fe2b9,1
5e781f17c00ca5bf8f40ce6501838ce9,1
4dfc1a15d5f42dedcfb06e12d737ac89,2
9c1be0f4f4dc13a5a55e5e20d79b5975,1
44e152a6bdc06ec67e1bb33ea703fbaf,1
c8ac5d40add1a867b7da376c14e6ae6a,2
fd8dc245272e6f49475464d17390ac9f,2
6abb0a05ef11647e1ae001b225c1c2b3,1
4ba32ffd42f7b433a8772146c7a8b991,1
75c8e98aeecaec992446295f2cb73ac5,1
4a85582cefd6b1ef00c6742266eada78,1
a942679cfce05594e4b88bf7453a37e4,1
699806a6158248e14f8f44faf12a8ab6,1
74102bf2d4425cbad170d3c1b43c7415,2
b2768ede62293cc9e4811273ec417218,1
ada0de04ff25f2e46390185af17a677f,1
bac03f590c49532bd79d4a0e22900a7e,1
b08f1c16033777c2eb28c6a51ce333b7,1
61b6995a727039203be5cee87be80075,1
01bb8351b0445c0016bf0dd1cc42c0e7,1
ecf374cbf7b41069b85f1c6eb4e13f63,2
65e82df23374a630ccef5406b86e01e2,1
fd997b9a9d0af96162182cc785d7f1d4,1
895a20d52f7ea9f85dce60717f8377e3,1
83a68527be5ba3bd952db8895bcc1a2f,1
e94792d96c77de948f6aa7e8acf4e85e,2
6d15a666d503979e9c0be312c56b4981,1
89510cf41451f6e0101fca57d67004f0,1
463a6dcbb51e967b2049c6c72316d0a8,2
749b5da4241bcfeac96f48b96d9d70ee,1
2ea1f2bf0c314a91e04a2ee816fda437,1
f091bdfec2e01056230d5b776c0d2373,3
b87d079b9fab42b001233693b7a4de51,1
10e87fb2ed012047780b79bbecfd0419,1
c83aa909fa37b313c07bc5b6feb8ce25,2
c81308a912e8663c667bdfa3662442de,1
26b0f0e6e15a669540cc093ba9fddd5e,1
5b898f9322852578d632a7fe752c8d42,1
17ae64ed0ce500f0ce05610a2f06d16f,2
82db4fd0bea8029a08258baf5e7672ab,1
ee87c6201bd9fedb6005cdeeadcdcf5d,1
dc81063f69d6fda7ee9570305890fe04,1
6a6cfb3ea5b9a0689573e4c48074a768,2
8eb2c2841f92ac60b12a74cf1a928240,1
051f5bdec92b2f495aa1903e9b427d60,1
9a5fe7f7f1552d569b5159c6eca8bc25,2
57244b5b824f770cd911f9f5cd1c2faf,1
06b824d0ec42e41e1b135aa97b0b5719,2
a6e403153d565b444be32e80018a0f11,1
0123b18df58486ae31e416ecbb24e434,1
4b40f706a53d0e44d212027942a81e56,1
d3e331380970604cfc047c6e2138cdbc,1
3b51e9fdf225b3e8235a7744f0d64b7c,1
cf3368c2290c042967184888a8d1b1fb,2
be49b31c7e9761471abf2c66ead7d5cf,1
937b07db15f4068cfa86d5de420b431d,1
5050fc46b848073c117217dee8cac057,1
366f55ac6630920a85070c05f3d44342,1
aad05a62753e4b39b44e67f0fa5bf4ba,2
de24ee2132fe95d01fa05cfe30190bc5,1
b571cd4c00eb4eda7423368fac6eed5c,1
a644cf3f316f00f2c527239fb51c17ad,2
6825dd4cc79a7e8013ede508f5dddbe7,1
6ff5a61094d2b4349c76cc1273a7362e,1
c5ddb182fb67afa9fcb1bba7892e04c9,1
9e2074b3df2f8f927caa3d75591a2772,1
62529dfb46572fcd71db5fdb3b1f1ba3,1
109d7dbccd918da8e2d36f65bec4a0f7,1
778b10be2206c3b4dbbf28a191d55c7c,1
d106417756909f84702999d6d180cd13,1
baa18ad8662ddbc371b616e3d1273569,1
cacb2870ae5ac3c6b509ffb9401f9374,1
e2681322134388425a17a4fa099cb6a6,1
7f63a27d98adcec9a3b5a4610622994a,1
f4aec6f35a7ff052c094f4fc249023d9,1
1c8f0be105e6be8da9b9e26832a16063,2
b6e360e74b9a690cdfc097025f9df0eb,1
3b63d365dee7ab49c1e5a00d41d7f11f,1
fa3cdfbd728f6b8992418e53e9141132,1
3dbfaa1c859c34201068d2c1c467c06b,1
8f78813cc91917e3fe4475dc6318b1f7,1
d003be8f7424fe339c9b95c82254cb76,1
6219953f712fba82fefe36221d4236bd,1
7a660e4fd726fdef3ac28b033314801b,1
be82470992d377e56e0ec6786d059507,1
e7fd330b087c952a3c24a505fbd7f489,1
4c1f90cb9c929c75588fc863f1798168,1
0ba77cd49014c4efb5d42a5606fd0f17,1
d63e8d2473cdcf1bf84108d80b88e681,1
b7f38d00dbd14b6e00dfbc8984255989,1
78e4cbd2f6f4b47e37df58a4579368ee,1
7992721d1ca98e4345f163019d4b690d,1
a440ca62e722b10e5c19c75f1f690cd4,1
ea858c7fbba6487437691f5f6439dc41,1
359598e8a9b10641cdcaaf2b124b1301,1
260b863e0948ae85fbb861718ce4b96f,1
d09a482283d491172cf07626509f820e,1
904ba2a8d5ff1d56ffe9e711f7e18e96,1
4d9c8ba6bf593a2732735a0a26edbd4d,1
4cffb34b533760313c22aa24e7e31897,1
506beb87b276707328c4cf212f67c247,1
02dbace53278a953eb1150fa39847840,2
ab25d3d1153628745afdfbddd2190a9f,1
f01fa1221c8d030da72637d435cffe92,1
e8ef841a68763db146c21528fe4f370a,1
13feadb95146efbba4977db63426dfb4,1
c885d1eb7c7179a337149b744ea9fc96,1
3614d7fd15b37a891df9125a7442a53c,2
37da737a0bf26d2b7257fb1090c9d7fa,1
062064a7cf4c0ddb5434a27562e0b85d,1
be587ce27990a01c06316a3c77ef9726,1
22b83b41dc8949b1b388168a19668cdf,1
465106a5560c9442ddadb6444f75aed5,1
c6b62cdde7f4a592b8351ca0e00d9bbf,1
35ee33be923f29c77de72a4cc4e2a0b3,1
951f02d898fecae58cd473a648ed20e6,1
43562416c44bebc3b1603d827130d8e8,1
05ab5c52c02acf168a62714848ba137b,1
ad355ee7036cded6b543fe6e83bf302c,1
7d052b5d138ac2effb1053cfe5b70323,1
34abd6971e534927cb675659e1efb51d,1
538db3c64bda69ba32420161ebde8aec,1
891bd6615e3bd75b0785d08bd18c0f55,1
9fd0715d3b8372e009b428eae73efc06,1
52e5ff93ce3e6d7e99abaaa30c23cbce,1
51e7c78c146e2dc394a569649e4ab44b,1
e8ce9439d465d4ff7287dd93309fa981,1
188c0f90ca7870a9e6c362b19dc11f31,2
ed150cd0c4d193f0aa084f3435bd384e,1
e786c4f57e886d3b1f5ef4562bf16f4d,1
7e81059682d0d6fda844c88e9f30e344,1
2ad787f2aa5e9400cdca8c60943b4d7b,1
bdc9791a9b5fb42211b1cc4f0e27eb81,1
7a236e0a3872d2f03b0f5971734a3add,1
bf267854b1078c38832ef88dcc44fc44,1
fa74fad1dff582b1a243fd6e9738d7ab,1
fa6921fc09c7206928f5cdf72d9cc42e,1
ba079642af65d6a4e4b7c99c9b388990,1
8a3003048da276443b037d51293a7e42,1
6568086ecd7adfb503e0d77a1c06b5e5,1
0c240526f320468907fed94b8f464457,1
b8a23b997f4f170d8a7448b4ec5bbec6,1
83d76914fd1c5a89e7dbbe8da40664da,1
2648f7802f9cf73057286f885d2616b5,1
5fd9d2046f93b09c0710cf618bc62db8,1
ce3265a93bf1585b1ed2199278033348,1
bbb25b9386bdcfd1aca4611c29c75695,1
bf3fc98fb63cf562ea40cfdf07c4e6e4,1
e964754f87b87017a13fc02923ecc5f7,1
1ca3cc5e364cce9ab1ced6aac6cd0833,1
851ac7704fc2db43a5d2fad8bf993c98,1
81fed6b5374f8cf435ced2b6ddeed0f3,1
8cb0a8d5db05cca2a6668098d3ed0205,1
104753bbefadab04051a35c0af9f28c4,1
080ecedb36958de45d905dc990ecda27,1
46a9c6a4a3838d231dfaf1bf3655f298,1
8b73878e76359c90d5852cdf7b92d5f1,1
20c9dad4f36398382c59a035d2935b62,1
9cc4fcf19e69f76bf29c86f8e48c017e,1
944f71020b3f584bbfa61d2d509b9f07,1
77cb92a3d9925876e85339b5b574296c,2
d1604ff4d3e2aa8cadffd276bae2936c,1
132ee8b24a1a4fb85d0011982a7a10bf,3
5b85e198d2a9b3f7f1afab3b81c865c1,1
77ffb7b2efe2d0bc89fc0423982e440f,1
86b201b2210c6ae98536680696348998,2
2e030238dfcff1ea29d2d7e902b909c7,1
614e4275c0e3777493a711d718871680,1
2165f28d1e9885ada1a69383592331e7,3
1c4c6cd5aebb0e917009ee0bb19b74cf,1
bbfb8720e3b47395e01653159d9e0f06,1
d659720e1605992698bd0e12d71a5b58,2
c94d6b878d7c39c1ced5307b3f644214,1
d5f23765f8826adb92791df33ab9b27c,1
4b7c3db25f3719a34ba660a2417d3c70,1
2954f763b1aafcf371ec252213c3076b,1
8656df28762af8f2b9088a14025ec1d4,1
d9c174c0f08914e9bfeb78624c605cac,2
28fd3b656766dfe6881a8a5ee564e641,1
f7e99507fd1bb8973e318a5a9a7ec793,1
f6683fad0738c5df8b539146fc27a2c2,7
fee1621f10c55f918b8031571bb88521,2
99d9b827302aeb54bdc98b1a891927c6,1
63e8e3beb6e8c4132a3d36ea556882fc,2
60c42214f2d1bfbf0e0df659a4fd18de,2
393bc1a3842192ed2cd0a932d7cc86de,1
a985a787b0e7fd67b4d7804cbe1d1123,2
3d8b1a540c8bd352b46c7977cc911330,4
250c41df138ba0698c104f116aa56039,2
2677452bcaf32a33de3d070504c6e681,1
4cc5b63d521d461fdd2d7518ee6a8fe5,2
448e6d868ffb234103ccf5029ee770a8,2
f28e616273bb2194a25bf14cd2656ebf,2
5f592fa44a4785829f29499b1cff133d,1
6c6ee76b658eca3180c6c089ffbbbc87,1
fb31c73bc756c5a68c185f1b82ddf7f8,1
9fbfc87e84e55cbca23e02b3e0d940cf,1
4bdd3d7672e3a643a9124bc351cbc02e,3
013f0b4b13c5ed3f91ffbc94f688f169,1
bd4e5985fe643658185b137c6eef6d32,2
38c56826e9b0368a87edc8029cc27ed1,1
1935b1de419a0fb7d96035d7026a04ac,1
e94fe2ab5122d764c10a3ad5eedf3aab,1
f7a4c11723b25e1b6137e21730332ddb,1
427b09095e798cf0068b9b96ee2312bf,1
515ac07b8791d18e0e78804b07e48ee6,1
05e8a03294c2b64909483d62551d6f1d,1
dae99d71684d2dc3ae636d489118739d,2
36a710a6c33775b4aa9857052375779b,4
e85f4fb8e34b2c11af39ea6932664d9c,1
bef32248a64564cd715e619da839447c,2
09d919862218a496243296e841314d5e,1
9e1d3a75dd594208ed47637dcede5654,1
d2945e666b191b8063f60fdb0ca7a016,1
e568e1bfd85afa7b85869a9e98214d98,1
0c540c3deecfcd9bb521171cacbe33a5,3
94238c99c68e6e6ea21efde4998c13fd,2
22794c5d26b5e41778619e83bbbab30a,4
39afb3bc7fe43e95d73a66ee96eb200e,1
328602b2d4a7d233cd2e375311ba44e8,2
eadf2aa1b1d4c05b15bcc7925d76427a,1
7bb0a0c34d70e898d9fdfa5eba9e1ac7,2
fdb7547567819c284201708bacc99d29,2
ca583f65e6fc8550eaef1ccd7198deeb,1
efab31188d05572e6fd562bab782f255,1
003aefbba2bfa7e6ebaa2492e5e19417,3
6910dda6de9f9046337dca7332f78bc6,1
4a1bb6f0e97fe13c290b322c7a61db47,1
87f7650ec23dc5be3b4b522210671489,2
26a6f9229a0ea23ec8733c2ddf67be72,1
eb65fcd8fefd2a6eba2b47a08ff3e96d,2
f129f03919db8716df5309ff3d5fdb32,2
6e3a57f12df39e86201137a9f2a47c7d,1
663e3d1c97755e8d6a0fce23782b047d,1
77e941504acc02e698cc0833d99c61a6,1
c8c46fb9e81319adf1ef235b8cdd6cba,2
a549796931146579cffd7a14ba32f01c,2
a1eb7d90c9852b0be5e00576c4830452,1
ab4b749269b3bab0a6b7665b75f7a813,2
0600bef2b09a734ac03a41fa59bff3fe,2
6d7796838a2ae505bead7286a8b3d6ac,2
d61b570de123894f929b15fb4b894fad,1
baafc2093e59e6b3bd5d22516f0f0097,2
78a51debb54d52224a60e96d9041451b,1
cd1559ababada4d37d208f6c889c5031,1
0d7ededcfee20177f8b3e949d4a47f6d,1
c74eefc8619b371bd3537b5b09701d29,1
dd5e6252f52c04d9486c6732b086930d,2
e51c992dafc1be73d8859533a35ca649,1
ee24e3303aedc2b2d04116d11f321f5e,1
bc390198d1b921c2a56945ed6a124ecc,1
dbea60ffbab2bef40e336ec3607c5a73,1
d8b2d87f9d1435dd8991261117821cfb,3
59a40e324348eee04489cab10b3d46b5,2
554d8753cf2086f5fa12a5b6489f8a16,1
769cab9814097e541f0e00435c265767,2
808ddd49b684028036b822bd2cda9b93,1
5f1ecec9b8d7709031b7ec244336d5e3,1
e74d0136297ca4f8418b7964b3b36ee3,2
0505e876f51e80abe93181204f6b5b08,1
5dcb53db62ebf72830046c2e846ee4a9,2
12ca97f4c83898ac63135c45809d7d78,1
448137c99d3b346cdee275c3b042fe84,1
738724d47d64db88609358d603b2e858,2
ad9040ffe7c1fd517f8998cac9dd3c23,3
a8893054c9ce93b255074c903404f5cf,1
31826ef53d1e6297e303da9d28b27a99,1
bbf97889d21a014e2a7c907de1dff168,1
ae8677aca654cca4b8802efcd2c56b8a,1
4b5025d8de8d745b2146b0e43083399f,1
5311d834b3542b8030ffae4992cad65f,1
66828d9a7d1b6e37981a03dee2a6921c,1
16c8ca3d069158f83290f1ffdf2aab49,1
693c0f16d7048229a864dcb293d935f8,2
373978e8aee13f38dfe28218af68714c,1
0609a307c8fa1baf7a930241e86cf534,1
ed88d91fae304b181ca3d90295d7d6e2,1
508a1b09b114cbe366bd5a378b17cba1,1
edca948394659180836599f5c21c8d4b,1
423581bea613af1617e76e01617ef8f3,1
6cc6f5317fc930c8030b80849ebaa557,1
7396de2ef0860621106f156da871a9a4,2
fb4a8fb13b359fb853b313d3a127b400,1
e797cd97695a85884fde304b13993070,1
28976718f57aab3080c68b16ae3f395d,2
5cd0b3a1592e1cd33d81026ff53fe819,1
4c08d5f757c9b6eb594dee9ddadd635f,1
e83c5a26d04f8f3f8f5b63c7522a107b,1
e106ede73b2c40c0de3309d76f40a1e8,1
fa156b5269e447c5a663cdb2d246ab9e,1
e3dfdc3cda8b6dfc6224b7c1dfbf86c2,1
4d3c04ef50ae9f11162eb411c2a349ff,1
dcd26646010f40f3932cc1be411c9319,2
d402056f612c1b2670f85c808f800783,1
feda48d02d5a203118768c09fa8b454d,3
7893d7498f77eb65d740750d21624d71,2
a520d28df28916dbfd6b834d327ea075,1
c6b7f34672eb97b2bd772a40e071f420,2
f8cbad3fcd0abc49e96a998764076139,1
92f4bd1cf8ca8403729362195a627044,1
99a589775ec4e2fc359b0330ce1f3088,1
6c6b08a6a7cffbbc2c61469bc3877297,2
750f62e39012893a4e083636ef97ed4e,1
ad976bb78645867b6833b32e8611eb91,2
7e92b3bb4d25bcf9d914b9d62b9b5dd0,2
a2fd0c477068f9f6733ae93cf333e0fe,1
b5ff10216e810d33a4478669da8ae3f3,3
d82f6081f427a628ffd96c0d9c0ca15f,2
a3f5a312bcb6fb759ea14d9934557839,1
1c067a828a9543b2af4aacc9629161e5,1
e660aacf21110f357f9da64d254ca694,2
e662c5de0bd66c4948c67c76c5dc7e10,1
544424c93ea2ec0e72c5f4846fbfadab,2
9c260d65ac68df35a9bf69ef6e5202f8,1
692926b3c2938d06acb3cdd5e2f884e0,1
422ad33077c6e9ac2e1143797c609363,2
fcf77ad96da525f9a1f8dd637c77baef,1
804bacb69128644ddd18116b41b2afd1,1
a3807cb12518a4e1ca0448ac3d82cf18,1
78e1755c46eefe5735b9518cbe2fb3af,1
29b79d9df8b4f2000117b852eeb56ed1,1
cc8d1a272bc2b4c728298fd74928e71d,1
e7cff4f6e6d0976fb8e79fe6c23ca1d0,2
120f738f36c13e26ec97b4fd0077c3f2,1
2a868dc4f0813ee018de73162908c59a,1
22b6a2b27733bb674e0eee3ddd1a3ca1,1
ece41b264d30a96eee208ee28134f45f,1
aa7faac844caab93c063cff4ee0113e2,2
32225b402246a563dcf7c4ff88051311,1
d873a1336b248ab984699a21f23ea6f8,1
331747fc7182227d962e05012ccc9a6a,1
29f4d63fbb8693af45d7a8e14aa9f2a9,2
ee2429327f1b18fdfce0ab29084f270c,2
cd4878940acddf43412cb0d8355f7d02,1
21b39529662de055bbd9fe60d0cc0ece,1
cda356447512586f47c75cdcfe9817a5,1
f560a8633a1eb8de7a600406bb3d8fed,2
9b85b79285cd43e50568d55b43082b26,1
7046ec471b7615325c4d881e8cc5d004,1
144d121fdea3df5ddc9f68fda3d9a4af,1
8c8d842a0967052283629b049c6478bb,1
8fc21def66227ae49c8ed6b76aded5ef,1
02ee027d9410dfdc1193a5447b774e0a,1
56afe07166a1b8e371d84f8f2cac9e7f,2
938b79d4eee13834d38494d3718e3760,1
51fa2897676c8c0c8bd964f2e64daf59,3
274f803b1649ca749a3e4629c7b0814d,2
69d79188d3a29fab037443cee02b2d9d,2
8e613521a922a556ab72b70c372bbf18,1
e651486e751f55550cfa812bc0256451,3
1f9e6e8602a00455fa7c505eb0dae376,1
82cd333e161d8846a35a414d8a2ae796,1
88e56789249a02d80ae10b1aebe82156,2
5b32affa4ef3f104e47c4abc77b53c00,1
22abaf3dbec7907eb7611f6a94721323,2
2f34e1aed7db3f8491092316cc7c6148,1
ff192e702c2a9c11850a63473209811b,1
e1b106c2fdc29f683b965d24b5778200,1
a01cb24e0570b9acbf00d6c548812bcc,1
d5e0c2d7fbe945e4a4e59a5174946cf0,2
77356aa4cda40effff938afdf8446f0e,1
599c8bd723806ab7c040fceebb6745d7,1
85dbcfd5afe4a9bc78465c53013434d9,1
9c50da620e8621b901a50cb4251bbcb1,1
0d7439cf2da879ac7743ac1884d86736,4
01f076fda367d7db277608728ead2e36,2
58fe8284768c92163a0ac06cc11dae0d,1
7a39b1bf9c08503dd1fdd8071cb12c21,2
96830c221a55025e398c982c13ce6105,1
fe7de0ed8afb6f3526ae7080812679e0,2
df4e998e96952a0ea0a968191ed62686,1
9d1a426b91a460f006ea8d5366b08ee4,2
80d0c0aa523889a9d0f035fbc9e0ce50,4
ddae2bc141b5563cc80a871938a2d3fc,1
5b7809558da9beae5e3c0d52b4e8c57d,1
320da3efa217568310312c7610545b8c,1
87ef4c976aa6f910b56bb385d9f9481a,1
9a97989c9a8ecbc6843faef8089eb35d,2
a92e5908fd0930143f0d7660e182d58a,1
85110d11731734bd9bb476d6be914b14,1
4df049ea685e995abf0ddde8ee5c8560,1
4b0a6f89bcdc7bc2943294b8294423b2,1
739f2a63a2dee0796a850c80e904e171,1
307d917212c21800bb927177a39638ba,1
f6874a477becd363c7b0b51e8bd3a70b,1
bbd22e3e59d3ab7854e1e3c179de52ab,1
a3a0a0897dd9238664bd9632974f1210,1
9b4cfd8204d12d1ab2b75f7ebbac87d8,1
3647d051332cb1b09107d93357e5ee1b,1
33a2c0f77b7691e2bd8553bbd8c3c05a,1
6dada676c975d5cdb4936a9788340370,1
42f0f197c9baaaa0fca8848d5359dcba,1
4f15e3b9408d0a59fda868126fac4295,1
26307ba4788b375cce5f17fe322e1924,1
3e187776f66e8172ffc79d985f792ddc,2
326e90c415305a2176308d23fdc37ff1,1
1e2feb2fd52833d77c2080b80866cc1c,2
0dc61afd61f141308407d9960fdf43a9,1
1be3975ff40901f5181deeb3229d281d,1
c107250f4242b6d859ce3441d0798d1f,1
fe200ad2dfc6a9376fd3d1d52818c77a,1
6a0c2fca2390b5b4da47968dbd3fd6b0,2
19aba928bed96af2640616fcac19b208,1
f94b3777de5457ede82b73573166329a,2
f765339918c51ba452215893d685f61b,1
eb322b9c6cb3dab3a5e1eb37e208a535,1
267c6072de112747562f54a0a4df6363,1
d780f5243b814ef615b72c041a98d995,1
2615c6b141de2152c14c34c9c051123e,1
94f2a624c8047385bd1a7d18460bd229,1
928979aefdf582355a2df9196e1d477f,1
95416a8613a10cc48df4ad6762b02d44,1
970b8ed59862825ed4ee72f7e407d6ee,1
a0e19259573c61dcb2d912697ad65061,1
4267d66c6548a0fb870ddc762e99fd57,1
782dfe35a7b5f2547a7b0fd9a81a8b6a,1
ba3f2f20ea975f09a885648835c1bfc5,1
dc0a62990fbe1473446f180abcf02ab5,1
