entname,idom_num
3aac54bb16b1259c4c95becc1968ae2a,1
ab8793e34aadd1d8c44cb38ad33dd029,1
0fba271113edf26dd0f1a88916c51b67,1
9cee34bd1ed2b2c3cf3bc239c85c5db1,1
3586d1a5cd5e56200600875c728a683c,2
6f2d6df9ca42afa3de5382d486414c56,1
697672bdabc055e22065dfc8a418703b,1
24bce2380cd409d3b4260fb02734f6fc,1
ad9a3ba9efb964369f37dcbe2b15c5ef,1
a98d242553e58b6554e846e52d7f28cb,1
b465b2f08a04a47714a12b86e43c7cc2,1
2ec055efeaa0efafbf0f7677ec6d9faa,1
fddd80d78e6ea5c637747038bdc006a4,3
94f1c80259fe0e95b2b59c16788b6b40,1
03a5a2255826f3cf6033093ce915bc2c,2
5e66f98815f0494b8ffc9f5e161e9047,1
71744caa86183bf1f84446a36dc395ff,1
19a6da842c171484f3a64cb83ee297e8,1
c234bf436050567be11131641de5263e,1
2c00c141ad25d9fe1d878e61d15ac9d6,1
e88c8fffaa6afa8c38a8065338bdb794,1
caa2c12e41e5406e2ffe3aa2f1025ca2,1
b6ec97c3ecb8e459ce5ec8004cd13178,7
c8ac5d40add1a867b7da376c14e6ae6a,5
88de7b1bdd1359bf2b93cc2f5989b24d,1
f6d56fb1d12bf10b58802d0b3310f293,2
0bd9a6cbdc676abf49e93a8c55ca4b89,1
26337eda810b64ecf33845c6735ecbbe,3
8ab03cab47456d65bff85889fdf03332,5
25ab3b35788a1feed483cfc4ce7d3b99,5
4895f9d6c19022bbef9cf3245ef3db1c,2
bf17180956f2bc1bdc7fe5e42ffc527f,1
67fc2f3d749732606e436709671db6e9,1
f4460a04735a348121fc91816d3b308e,5
93925109b35be27529adf70460843d4b,5
2c75bdfea15d073695631d96415fd75c,5
b530fad5e082ca7cb710d63b4b1cbcae,1
05ab5c52c02acf168a62714848ba137b,5
3f217706901fd3eee630e15edf225321,2
cfdcd04076ff2f7d71d357481e8724da,2
b12116d33f5444e9e26ac8cf84380f7d,2
e914ff3f09a8204bc3c0737c775f8857,3
f29d5f11bf77402c5169e8a68e31f136,5
652ff5fdae970603fe929ac329395024,1
59fe5eda6bdff4a71d00b78f5263c4e3,1
e94792d96c77de948f6aa7e8acf4e85e,5
d9625b10ebe8a616002658990ffc1bce,1
e68bb16e6947a64732e4bfceaa5b8ed8,5
82d34e3cb08746384e2f5f8d7cddc2ff,5
5becd6c06f53ab047ed6c8b382481dd9,5
0e9696837ae4516bc56ce6787d2635e1,1
01efc973e740bfb84feaafafbfa86457,1
1d52d4aa99eb0bb3d5ae402f9018891a,2
cdea60eeb52bdd8cdba2f79868a61002,5
36a92010b073154fc83a23673d32459b,2
b2b30fbc55295d18bda8f40d548ff737,1
cacb2870ae5ac3c6b509ffb9401f9374,3
4961a4e2104f30aeb3ba633082f09a7b,5
c76ebd9db5b7143cbe14f610029581d2,3
b7076b283fd83e5244c1a426cf8c3671,5
222521c27f43dbdc47dc8b2ff840f068,2
8eb2c2841f92ac60b12a74cf1a928240,8
109d7dbccd918da8e2d36f65bec4a0f7,1
75c8e98aeecaec992446295f2cb73ac5,5
b90dbf2768b481fff5e9b5728f9cbdb2,5
245b44b2e22951011a43bb876b585c25,1
188c0f90ca7870a9e6c362b19dc11f31,2
4820d95f093e385b86c81156f7c583f9,3
f2ec46622684d64a1ed1d79d3ce7e8e0,1
601befcf34e90da1d278bda348d21933,1
751659df3aec92b44c2c5335fe9c2954,2
f723852a04111a5e8a8948c3ee30a417,1
3fa111053eb4fcf1eae5f800780a0bb3,5
367f7b6ea5581c07883d094ff7cc9687,4
8c571e70e61b8243bdbdc65391987a31,3
96285c9ae8c6a38e1bd9b25e994ba790,6
369ec01e5582695fe842f633e84eda0a,1
3e345da65bf0c1b157dcfe1a3e2a4321,5
d67fa50b4a1c7b6da143964fa7d8b7d5,1
a690fee5862da7fb96377bd627824864,5
60298fed8a044d32e4b040c2c97908a9,2
2bf79b4951dcbd6d7608f2983f290199,1
a9c3e959940031b7a950f49479415f05,5
b2db4499114fa40c17c65dead2dc76bb,1
f693868334018ddea387a4f54fbcf367,2
e4a3dedc151c8c6db884d15c4a94c23b,2
f39fad19b3c1fac48b5ac78aa7600b7f,5
77aa54596dd11154d3db61b7dedffdad,2
d3dddd64d673b69b9662bcced0e7d5c6,3
10d35c7bbbb830fc73bf9a70ec7f6558,5
2648f7802f9cf73057286f885d2616b5,5
423416b2507c27ec0c35623e90b76a28,5
91c34000dc6915516b8232cc2fedce22,1
b8b658bf3a9ac4ebbceabb97ab26fc77,2
5474b7211f837fd6e4f1f1414b0502b6,1
d86ff50e3e3b9d84c1a93da62a6d4021,5
f8b51fac927cd5323cb2c4662d04b840,2
4f429b0adecce567bb26245ccc5dadf4,1
6962d82f183eaf4478c7e58f64c7e679,1
5f2c05a70f45bc1889d3368724262235,3
2c9912c36182dabc3ff6172b20e09280,1
a431b3ba90079d478e5913952800bd75,2
ba98b8747f24c99f91336fb221acc1b9,3
bc3c1a7f8aa45e675feb15d0cddf0345,1
38dad122f1c3fc5b8cae763c2c7127bc,5
ccb17df03d872c8ce209b18e2ad48565,2
df8aba1e4cee789738422bd538ce6e8b,3
47e5296ae49352f32417ff67c8bc2260,3
45c144148038e49c614fbc6adcee3156,3
365aeeb282c36070e17da505bc54d137,2
7f5020cdb0d7f827e856ccfbe654a627,1
370322b4ecded6c6bcebd834e4d292cb,9
cd2920bf02b468357a28ada65550fd5e,2
d941f3c1af9e96e8f228caa05b758823,2
ceb0252f25e4b611c9fc27e5e5437765,3
ce3265a93bf1585b1ed2199278033348,4
b0fce35d0a1346e1a3015f6c1c6af8b2,3
cc9eb58afdef9131c5c956fffe0373af,1
d528d151bd8f4638d261b659f8bd4664,3
6ef2636f8ee90d42c7350748de6068ed,5
5a6a40a4686162ea0de83d2b94357271,5
704710590795b973bc4d3f2c34a7588f,5
9def072b34e52024797155e1ed8595d7,1
a951853d6602a21a92aecd95eddedf77,1
fb89d60ec535961e74f98e707ed95eb6,1
36c2596dedba81278710440d67fd46b8,1
5bf014d0968fc2fc4f4846dd03cb068f,1
5367921d6f1b95d9efea51b34d294fa6,1
205058ac27ba828fe36967ab4d65617b,1
5e6b3dd51146b46288776eaea189ef78,1
e5d6b7686767ac08f45bc33b01ada7e4,3
82294419ff27c373973a7d0a472f61af,4
998780fecef6093b1cb9751227308e81,3
11e5b7865ee9fe7db76f0d7d381e8dac,3
2fea631550b428883d58f1496a0b0bc9,1
bac03f590c49532bd79d4a0e22900a7e,1
787d61cb19f92ea4bc4a2f9c95c68b9e,1
eff8553244f758cde6229f182d609772,1
6db1b34adf1195276d739ebe93434c5e,1
6aba05ebd87b0153d2dd6e725e5db883,3
82cc743db471d0178f2c03c199c923b9,2
7f0b39428b30c55b379443a27fd94029,4
7115c01d6e4e75d0feea584ea9e0677b,1
371f5a93fa1cc3a24e5bf65999086824,1
a94cc278d144ae40534fa4aeb4e8e5eb,1
b0c749ae355088260b6e00193e709403,1
26d0d38317aaf8d8d29162c813df6a73,4
3846c91c503accbeadefa1feafcaf5a4,2
48e2f1eaf03d9934c2270f4fa3b142ae,2
d06dc3f713f5c068767ab1c3479b5242,4
b70b14aa25f44bcdf50b9aba3f8d50f4,5
140ddcc1829d9e1c4ca835e03a206336,2
3785edc099011df940de21687f142133,1
0a5063eedf355875e6bf70467c2ecebb,5
6d9374e27de5a588d302d9824e33087d,5
1272b8b67a27f3594a03f05a67eb565f,3
937b07db15f4068cfa86d5de420b431d,1
35be7a5731a8096966d1d2052f6c4f72,2
c8ca25a0091caa6f6ed8d4f86e4c16ba,3
7bacadb888a984075953da263b27a8fb,1
a8d671888558826fee6ea1125df4c8e0,1
d0159b722de9571ca21cabcec27a232c,10
f0ef2dc1804cc50518080f383e2e986e,2
835a28542c0e2233f1e993473a2107c3,1
35ee33be923f29c77de72a4cc4e2a0b3,1
645b7720143c1a012b7ebe81843187cc,4
871f00038afb70dc4b16e12a5150db9e,1
c87394a06420c7f1643c8fe23e5120a9,1
d9029fcc9ffbc2da345a4876dc6fcfa1,1
968e2bd5a6515b6078a090c0af5f0609,1
f703d697396b42b9aa94996efd04acb5,1
0258cf88e13638900389a84d3cbfbf3f,5
bf2c55338fa19bde5a2ad858f48c9839,2
30553aacbff7d1e4be0901ddc877421c,2
b77a622f7ae10cd04eb3ab89472373ca,1
70e3687da9fe1531f090e77f12c1d82e,4
18c5fa7fab62d57a6f6d672e9d1a37d8,3
e9b73618376a4544e06b0351d3d56718,3
60c3941cc22277fdf73367fd735d81ef,1
c1f64d94728160aaa332419dd9e3bd11,1
d8ca78dbd56fad57dce9b9ef0a1de48f,3
5210e450ffc4c55111af2144507abd1e,1
8783bd53f7f8a3637959a6538b8adad0,1
0356af856d123f243ee501202b27054c,3
fd5c5c7a9f7376563a4f164af938b1e5,1
bb7796667446b4f6a212b39a32510ec2,3
eed80909e516c03776d39858e394b039,2
8b0f5a8ec5e9102121c1891606267edc,2
d5440e05d6f2540508952e47a2ff2a51,5
11f573561f211951fa13dbf28609c777,5
1f7b18e74584eb5b03c1fb5e4f586dc3,1
defceca7e6466557520fcd83ebf405b4,1
6174c26d22c6928dd1aaee52d3a4233b,2
9220bc6edc90b151198b5e3edebf88ee,1
207dcf082be77e39fa96b01ad06f6385,1
64328babbc0766f93721be4362116b98,1
974bab00f0dd42042aa085897df9e096,1
d425e480709f96b575e98f693640975b,2
030cca92e09b5d8adbd1f697faff7f72,2
3aebb05f813314db8114ae5aa73d9e20,2
dc68a186e0546fc5ab3c9c9d012fbc71,1
ac7144af357feb3d315818b2ed2542cd,1
43d43ded9196890c9067e1fca6c415dc,1
f645e3839d0c21d046afa3f987d8b22b,3
8d8db4fa2ee7b2d1b74fb7d5da2c1908,5
e62ef3a52d39ca39ba2f2f600a2a8f16,1
e6430cf2d42e4d0a90bb84a0f73eb611,1
68e4b813406c5a266988c2639384a45d,1
c18f6cca9163dcc17e84cc2be118ff62,1
3f6b3725db7ab7f763856b4af2616fd3,2
ec6cadd60149ed117832facb67b56f31,1
749820cfb985b6c8f847b1566ce5c956,1
afcb28a9e837cdebceb0d518460cb991,1
60fa333e3dcb52ac9398ca01cc49b30f,2
cd642a01da7b8d957da27de192929701,1
73d6f3a831bd8f2c244ca98b03894c30,1
c4700610f91495325b7ae9661c8efa58,1
b056e36fab76f078301901045741d0e7,2
14f21162663e2898e49583925e9e2c83,2
d33c0bc5833e734957fb43d044f676ad,2
eed933aafe12685b8f2cf4b9cff17e8d,2
a0294afe24dd460583891e0be0f3abf3,1
9ddac7b1d4eed700f21b838658c3f2e3,2
1b07fa5790480d17f1f6f955f9a83d1e,2
ebadb667c09fa6590307191ef9a33a7e,1
bfe2ffcdc691351c64acda86b3125ab8,1
ef1429daf875380ddf42ba2de2b9e653,2
745509d3f6f9ea1296416051626d509b,2
951836ffdded0f905ad909e2bed896d6,1
5e2319f02ed67a3864297609836d59c8,2
74f008eb6a6c55578adbe4367f6c2d3b,4
5fcf125a56de8370a65bf248ab50fad3,1
6e6efbc2071ebc1d8ca940cab64c2e62,2
c3311d78ebfd204de2e1cbb54c986613,2
f932c3986e18e9b493a7178a163b710a,2
7e271e5d70ea0edb91b4dd58002586e3,1
b656701677692e654f2126ce40d82c42,1
aa9dbfd085cf4374ae269a2bf638ee65,1
5747d167a4e1c829c4d6e390fe7fa4a0,1
778b10be2206c3b4dbbf28a191d55c7c,5
e9b8d65255447459c97f452971f4de74,1
831c83f9b68cc2e1369faf0871470c08,1
93ee073d8318bbd824a69d3781b153aa,1
6e4673bd605eee7fb825a2a2f5db6b0a,1
911871e0b48bf031a0e0c683f4f8834b,5
e9930428b367fd678514fa2fb1065d10,2
5b898f9322852578d632a7fe752c8d42,1
4579336e0a0274f07ad48ecdb0bc785a,1
2a4ce3304e66deeb70aa7bbdd8639629,2
66816c7a6493b1a12372b920176a20cc,1
fa74fad1dff582b1a243fd6e9738d7ab,2
80c5a331c44d408c3c2bf233acf8b8bb,1
ef844b6596f2b16ebbc56bec585c28b0,2
dbf731ce270a2c1d48ec2f79fa812a73,3
cc51de2571829e00cf4880bdeaad0daf,3
538847e46719846eee708930e0f4e5d1,1
74d83a716c598144f61fe8ed46e3e66c,1
837f5decc2e40bbdcb90a0f5c24f0f2c,2
749f63aa4e05cdbdb6b531ee666b9654,1
3f594b3f7b9242418ea31377d950562b,1
b673df04ded5ac9192254b077709b6d5,1
62cdceb04ca3ccbf3b036d913909e4b5,1
b94ca0670ac1ae3b74c797a87c11bb8a,5
b571cd4c00eb4eda7423368fac6eed5c,1
4cec61f0c8a78535cccf74ad2b53115a,1
f2d085712023c1f46befad90f2880dac,1
12ea2ec6f5e4103492469918ab337ac4,1
86e93e92ac236cb47c7bcbb859fa41b6,4
1805c56238a0e20b40a7b7f4b14d930b,1
29d4883c971a3edf1b3eeb1b25120458,2
38273b56e3541126e417c4b6ba7df364,1
4099f1790cc1c47cc471f0d92249c524,1
f84ccb4feb9f4e7a56fdc929389c2ec6,2
22ddd9e489f56e7267506f80c11b0087,1
860727f1dabb81f9a463577c41bbf748,1
62529dfb46572fcd71db5fdb3b1f1ba3,1
1dc5ebc70196473b84ed091bd1521add,1
d15e95b7c493e723225fceebe2b78c5d,1
a27916850c5127556ea3879823899904,2
43562416c44bebc3b1603d827130d8e8,1
d958db0bbc5a8397cbd9c6980716c9f0,4
757d6f3a339f810330ece0e304ef1d4c,1
e06250ec5ac24c3517d073476bd71e34,1
ad355ee7036cded6b543fe6e83bf302c,1
61a9efafb28fc0a4af13146a59b42644,4
464db8ed101f597d650cbc4e3dd46f67,1
27706cfc2b743de9d7e9ac02e955f256,2
db5cfccbdd2d4d3d40a7cf6724d6c154,1
515bb98fd1b564ff1b85e495c33c2441,3
f93b7e95c63badffb5f08b25186242da,1
41e8c7c539b42a8ff4d0abad112a2eff,1
e342c852744d713f1651c244776aafab,3
3b2d4d7152ed42a8946cabc27c00def0,1
db9b93e7102593080c1559b52cd9ca1a,1
5171e3a786a53bf281c4a6c610f817e2,1
07340d9ef64001719aed038459a2682c,1
ef7b789e4a252d2c12f5753db48d6d80,1
94e052875290afb9e35d255a49155218,1
b5dfe6fedf6d2a92aef93c12f177fcf9,2
4db8c5f93e07193038c787e580148dc2,1
82ecb02552b3ab7196c53559669f90d9,1
501aee403aceb4e4d7c848ffcbe67221,1
c07c6ad514a926a134c7f5446281a3b4,1
74773aa9737e84b31c5a2b9a47822bb6,2
149971e9fa97204592c1d516ad8ab24c,2
fc7efb55dccaf310a2cd07b68443ae80,1
c2c31c533df51c20dd814236c78049ab,2
9bc00d8e927eec6db5c76502f8f09caa,1
26d9c55800528d7978c034692c67b4ba,1
e2fef23b720444237c8f79e34f7761d1,1
e819c0421a151d39f934af8c59b938c9,1
276160ed19c0c62cc7ea42181d236d70,5
9ef96025afd91f77dc1538496f2f0a6b,1
1f4a31adbba094e2fd1fb0fdfb760fba,3
54dbd78e24198438477dcd42ffde8818,2
5f1e67f7ea2cd46aaaba173eb21cc059,2
4f14016cfc2898386a9262450ca18063,2
3a9cc62da5edffdabb1d561a67dcb768,1
b2091566edcf7a51721f2e20122bbe9d,1
243cf61558c56b00c306252e8b0df750,5
8cd2582ddbc584fbcec461ee2076bf22,1
d12e31d1025312a9aa50c1d52b4f18cd,2
561066c0d30c08e53961fe3bd4b485b7,1
363dda598e533f93ab7a0c5d0314a6aa,1
f911b5d2728b7cfa9c1a337f29cc075b,2
db757b827becc48dce3d9ea08e6dfc33,1
e995464b5a87fe18a2905f4e22e69e90,1
526fc0198493013964fc0cd6166dc1aa,1
6b443037a902688c3ec00a3c7ab8b90c,1
d9eadf33d5d42c3ef8172581f9565e13,1
c3df171b9f2fc96edbfc2c426d215602,2
ea389f4d41adbd40f52007594ace25a5,2
4eb9e3815c87ced3d927f2c78de5192d,2
848a5e27deb67433d3c1cf3159ba4442,4
fb174a293ac7bd6284860c4937a042d0,1
5f8315b09fc2535d6d1a94e7b3f93ae1,1
63f6f442e7cadc4969e2ef6ab38e2af1,3
ed72662c3a9b16a28ed1aab04aac9994,1
6245cec04ad1e107f59380510d4a2432,2
113697cbf269afa0793311e959647199,1
85cd9142a4a564bbf52782b87d7ef54b,1
a3e009381676fe30b5d124aea1b04eb6,1
9dba0754538e46d38433cdfa608ed615,2
07e8b404e8c45d93e86ea375126b1828,1
f799bd53e56f46c8216af9dadd9c2f90,1
8ae6e6fd921a71522dd0fce51288e81f,2
ab1f841f94a71f5e2fd2d85acc4c3161,3
d9e4769b7686df4f61f4de6dfedbdd4d,2
d9189b4cc6d53dd955f0a6f37bfcdda9,2
26a0e8ba8800a959926c7233230c90a1,1
51a311c340f470f5e1541654f3f4cdce,3
d266cccbca2228295727fdccb3efd7cb,1
70e16b4e8e35e355aaa6e1235402c5f9,2
a6e403153d565b444be32e80018a0f11,1
9840183e5f726161ea28fc4ff1314962,1
05a91419232d706ad9c8ec61c39e74d5,1
fd8dc245272e6f49475464d17390ac9f,1
ff88c2b9701f44bdaae6b59842e3c5bd,1
1cb38018661cd927433e0094fc4695a6,1
8c987dddf97c5493c9f30c680fbb1da6,1
3ef4627dc2e752b55b3d44c9d214cadb,1
810be197716d4f0a79a2e7f19915da56,1
35a360af15d762014d87e49c42cfe166,1
6e676c22534420c58fe2f915c4088059,6
8f5b6e6cfcd65836bfc59ff00a6f77c2,1
afddc10e44e29961707d8a7df7c620f2,1
2419177327c59aa02efd04e830d0c134,1
30f165cf663903c277a9753e02f73ae5,1
498ee979914f6acc6ba0d947d1ea90ee,2
45d9ee8374412be7c590e56d445d5c00,4
42ef0071b0d904a4282d528bd02f16d5,3
dcf2242fe527d6c7646354c563352f7a,1
319b9362b384d93bc63bc290305c88a4,1
ff9aa822958f2f26a02b441f3967a306,1
31f481aa4ca18cc942c51e6f2ddfce3e,1
12fd7f99b41cc053e8123831f2d99afa,1
0f44c00655029d162c73f2d78965ab46,1
a8ba97361211f9f93bc2a94142c69706,1
5ae94844c58a0462101ebf913da7c967,1
8eeef72e98aa4eec59da0872ce1da66b,2
220320528f901f03e42dea83a13762d7,1
db5eb289ec2f7777ab242852f696afd0,1
b9aa71f76df76f8c707e03a2b98c6502,1
90bf88ca6299907825a20afe0ebe7ecf,2
a798fb8fc35a7c644c453679ff7bde08,1
afbb51d011ba80b667ed1d6d988156b8,1
76a3c831023ee2afea459e30420b74b3,1
a7110136d80bc0c48575b13d541e6db1,1
4a1c82dc040992ceaee590ae17e9f254,2
7d5dd5e453170342c8b5040fe210a236,1
4b40f706a53d0e44d212027942a81e56,1
67691cff201fe2dc1373aa34d2ed2ff4,1
b5c1bd9d52409acdeed7d0a203bffd81,1
cf3368c2290c042967184888a8d1b1fb,1
0e4c987e4cea1c0d2f53e4385c5d2609,1
e9814bcff1dd0fff1923a9b04cab3577,1
a14d0a5a9247a3409581c816b6a5755f,1
22b83b41dc8949b1b388168a19668cdf,3
6e5919bf33b670693e0d811d94ae9e1b,1
1c7191c85c55963366655d801febcac8,2
1cffe5ca2208c4d273d97e8416fa8572,1
3a8d606442caf1a30bb84dfb06c430e3,2
85a632fcec25485b52aa58c31ddab565,1
580b45ec8372cd3e50bd7ace95f07f07,1
ee2287be686d66b968876e66156143c7,4
ef724da8fb7d7a84b82ed4ed7f7014df,5
e448801dd74b056286955f4c9742d822,1
b347da9d9dacebe51d88c76625b7780a,2
f13b7f3b386450259ab6959a8e7b4b82,1
bdc9791a9b5fb42211b1cc4f0e27eb81,1
5e781f17c00ca5bf8f40ce6501838ce9,2
c68eec6201ff4707f688767943eb9727,1
bc6ec03578aa31b9d524cf3628c41f4f,2
60f1eaa298f5d85c1d1f16a6b67727c3,2
1fed243449800517c12a7d7a91f9b9a6,2
fc925cf69cedc1dac9f0355ef6aac12a,1
980aa017ad23e1fbe1c13a5403e9ffda,1
0f9074fc1456d83694289953e13f14cb,1
13660aea96df11b432690ecb2800a8bf,2
346a8acf3f0d8c5283311f69e350c890,4
654dfb0808c1b9e262145d35e3b169b0,1
de6db17db041337656c5c54af59b1bfe,1
9495d4c732ecee57949f5620d16fa498,2
c59e925f17b38abe5459333dcf29f969,1
ef290f2cc51c4241b79a7d6ebaeeddc7,1
6a984567716bb4044294eb96a88b50e4,2
90816a8b3859a78ddc88719325419421,2
7b3cf8e13f4761fc29762d42a52dd5bb,1
4d9af932325ef3fa5963e1f618f039b7,1
90345f37f621e8b8a63b83cb0f0cc807,1
4ba32ffd42f7b433a8772146c7a8b991,5
2f0107eb20f459ed5d23726e9282624d,5
0672e896d060f0f82a0fe9e4ae0cad5f,3
a84e6ca451f7c4335f1da1c974a1edab,2
77b2f03a83e1e0eb4b346784a42d7c79,2
62a246c3db86e6929cadcac6b6b83e18,1
85e3dd036faf4203c1a1e7df9ebd0f75,3
46948540a485c206c13d63595977d9c6,2
5eda9864e059d115809be78cb769d6dd,2
b2545115eae570dd4037eb5dfc43d43a,3
dca322db5a9bae0e5b3405056757a758,4
05bf553a5c72baddebecd9248658a6d9,2
3bd58c9fd34338fdeddda4755b25b9aa,1
72f9dc4a54e1d9d95aad41828d726d8e,1
bd94bb9cc71825e029540f4843c9c627,1
a96177ea6391ec542bd25e037369a16e,2
154f4ecae45688d3aa8fd225cf41d24f,3
3164cfcc0fff58a582d9cf97349efbbf,1
0b18f845414803fd75104ca5474f9d70,1
d34d7caf2978eee8989fc4a557a1a51b,5
3cfd1f8bac45a133e92ef6781066bb15,1
c791d3034d96734b8e6858f5d50a563e,1
8bb5d41f2663005b8626fa3185b41a91,1
76d721de043490f0b9541d26a776b960,1
6471284654fa3249e3e815a2304a346c,3
086326fe89ba9273e3323df8f0c164d7,1
54ea2fb519b8cd70a83277cf0303e684,1
5ffd838e37d6c7cc1bd9c61496c922ea,1
9db181660437c924c1be16c411c533c8,1
3ebbfa21e55295b86d979af7a46b795a,1
6e0efae365b54f7d223ae0972d47a0f8,1
ccb1c9466cd1e4ce043d14ecde61b90c,2
521f0e3a71600c5ee91f6722c3d16f32,1
c90e17f7d6ddf3a96c2753e0439f64ae,1
4931ca96b79bb86bd5ca45ae2065143d,1
6b62d0f2110beac053b226e516c666ca,1
e759753b23c8549a1cf5b21b2386d868,1
82e96f08579a42944c4b69b5f33b80e8,3
b9911c27e1da579a6e181f31adceb2df,1
927113d73d16c9eae86309c741f1ec6f,1
07b4e7b49d25c0280baef2cdb31c2660,2
2d558e226c6dd3b123c928292cbb384e,1
f5d5a4ed33eeab4671122c70e0bcd7a7,1
774bbb5472e8c335a4d571aa5e986ec4,1
74102bf2d4425cbad170d3c1b43c7415,2
02d43229080ff748eb5d94701fa60aab,2
2b4f79c4f298b24fd07c435773d937a2,1
28d24089790ef21aadd41df4f031dce8,2
681facf4ce396c466ca0a8dce2022a46,1
cfe5b31012656e556afdbf3ea07110aa,1
5733467b68d59b7f935bdb2bf16dc150,1
2bb1948f356fc96b26d58c31e988aba4,2
80e9af6ee69d2cb63f483e57b5eae602,1
c22129c9130dab36ac3d3a050aaf0160,1
0123b18df58486ae31e416ecbb24e434,1
e8b0a210f44c58a7c6e927f554be4657,1
57f2de6056e28bcfcd7722d6bc7af24a,1
2c1d705fd9fb162a62afc8de88dcc893,1
8080ba8a5faf0eed7c9a81d09dee1e67,1
f0a89a81c25b1b84bca0c35336faa777,1
22c3ae7f35a3e63d1b04332da089befd,5
dfd0384765f6d35ca0af074b4de3bef4,1
287cb1d0690d00454fa7a6123ce23a8b,2
19d3f6474c6f865a180e602fcbf3ae6a,1
ce7666c91c2ff956b3d942c7cabc85d9,1
144294526d30bf66cb0fbe1650bec119,1
071af18a2c4fb8a5c691111d9840c684,1
a440ca62e722b10e5c19c75f1f690cd4,1
815cccc1ff0a49bed96ffed3cb208871,2
c83aa909fa37b313c07bc5b6feb8ce25,1
cb2775c72ecc8baf8ed412101b5a7d48,1
965e81a31e753095f1346a8f236da6f4,1
bca44afa06024c64e636b851fef494ff,1
dca7e960bf27e5fc345ba0af7fc601ac,1
4d57c935fee52b1e72772acd306ddc6f,1
1a22e12036a1f7523c99b2c81f7cb78d,3
f75d5057fb6bfcd27b746b658df09f25,1
46dcfedc3fb88f032e46adfe51732101,1
fa825babf5b1ed14352a60ac0c248590,1
c4e03a59ea78adc4fc01d0094e55177b,1
34c0a7c98ca7dbc4c4581d7711e70da5,1
359598e8a9b10641cdcaaf2b124b1301,1
47847ddd09726e872ad528bd17bc0cf5,1
f362c47168dcb8bdea8e2b82e0c84096,2
4dfc1a15d5f42dedcfb06e12d737ac89,2
6545c790bf9403ca9f668032dc9bdc79,1
a6483ae5f3314057d4093a8f39d1c6de,1
b5d88a79536c3f53b58c91be6175ec18,1
6b92c0d5952137005acf24e84f261b6e,1
c6c94c54d9e3d061a9b59676f7725dbb,2
eaef170ff731c9da708c5a6394661db5,2
0a4383ea40a3e25cc580202c7ee67204,1
5258ce03008e9c13c0461e63da7cc846,2
04e91162767a964f269d86a473e6ed38,1
65a2fb0e4b855722b0336fc9e1bec536,1
466906f5049b3044a8deffe9e18386df,1
b8e52060517ebb4a283976ddea4c1ab6,2
80f918dea0b99cfcf9201e4d4024c6b2,1
8e7fbe716fe69425ce87fca6ffa69c15,1
ab25d3d1153628745afdfbddd2190a9f,1
68fdc19ab58bea69f66c7e272b49c0a7,1
222d7c1a7f95bed4e2fa4cd370637c02,1
fdd939cf9a48ef7f7ec61b61f78b59d4,1
e089f29af3f447cd59b585ff416714cf,1
a3f60df0eadc8f70846dc42ed1654e17,1
56bb1c0f6f2662baa1fe43807f94d8af,1
9bec1051f63690d83225f5f646156115,1
590d4faabf22cad78ec9e4da7ca2eff1,1
2a69036966262cf1ece476c2371879b5,2
5aa246731b5cb137978114b114668c80,1
76410b6705682a9f121592b42d94a393,1
ff66c26dbb15720777d8044c3c3c85e0,1
e7e64689ed16dc008717694ae548fc78,1
d09a482283d491172cf07626509f820e,1
32442edb8be663d8b0cfc14d8232f0cf,3
cc996457d5efbaa2361793914d36c60e,1
1e068fdb182e05a0717335558d65d1c1,1
bf2d81f46cee1dd0a379685fcb14de78,1
84344b238c5ee6cda2f58a19530ddcf0,1
034145a5b68b086e073e4b6d204a349f,2
eeeb273d8640cd9fa3baa80ca527213e,3
444a2826ee68611195c10f19cfd34948,1
5badfe26e4e07c34ac6c79a191b44804,1
cd72498ee85398f2f03ca8a1333690cd,1
50db7e32248e83b28454c90cff46c53c,1
bd158001bf1abc9326be8be44804b771,1
0ad0042b507a0c58b2ab033fe387fe33,1
0c7895e82807c9b63df58937e7eb562a,1
703c3f4841d87781edd8d3890081faa1,2
bbc329212a88d82495fb8b416eda92d7,4
f07506192aa36f499cd1084cbbee23b7,1
a960906cfab94ca0b2d0df5ad8721352,1
be9b2e041949a23e02b955cf931714a7,1
8fbe8fd72d9d7d050f8cc3fcef324379,1
4a5358afbff8a2258647a277a80ed593,1
3c57d8d0fb90540ea19212ec63bf470d,1
f758ab529947520c682cc8c2d583c247,3
a68f181dd299d650454cf053e56499a9,1
8cb0a8d5db05cca2a6668098d3ed0205,1
36f67e13cdb639c78188b7c77ebeb53f,1
2bfbdb98c3a3fccc5d855402ac4ec3d0,1
76cfcc0ed70c5b28409abe4642d8425b,1
b3adaeff7d65ccb21d530aa4fb6f504b,2
4cd9863f7e3e07c619e9b2dd155da479,1
4a7e1550414f1d2e7d3cabb4efae52f4,1
b119d78a389e480f55462074d252923d,1
3ad798d128c34d40f962cd3f12b36054,1
53420dda440605d1f9b595f0d0dcb9da,1
141c91774e965d397dec3a8b02c483a8,2
18cf151613bbda151bb5823521b4438d,1
3e15691e8634c56fa73338d7cddbfb4f,1
bb26e5a398f09956b7bc1fb9b18d85b1,1
900afebc1f95eeb6eeed6827b9d8b999,1
8e9416f2ea39f455537ab43de22dbae1,1
e0985d7758149c58755d741ca97482a5,1
